trial_id,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,best_round,cv_logloss_mean,cv_logloss_std,cv_accuracy_mean,cv_accuracy_std
35,0.6270818245348694,4.5458520370886246e-06,0.00629502347255512,9,1,492,0.021006647887921025,0.04068979239328833,0.6467959221322467,124,1.6724812962536544,0.04140179480508736,0.6195754716981132,0.033339330998927295
36,0.9046805777392568,0.19544319431466992,0.14055401945355062,6,12,490,0.000326322223997746,3.750285349198226,0.8249819653888826,78,1.18244554918233,0.07817266018996247,0.5995361635220126,0.033119039799472345
37,0.8509834386288517,0.14525598138964968,0.16019580864213423,8,12,453,7.011928170388231e-08,0.3881774568655705,0.517971136898371,66,1.253555298092579,0.10477519097778404,0.5745518867924528,0.04109972817123463
38,0.7327990090662301,0.0007652471350809116,0.005126222187253493,3,10,441,1.7875666543536039e-06,0.0014923401208253462,0.6516327573366114,154,1.835204818769821,0.031866559491038976,0.5194496855345911,0.02752380159940855
39,0.7685412135983277,8.706852277189221e-06,0.11239109576115039,5,12,207,0.00403658667619465,0.002410521167810011,0.5258408605843039,71,1.2667027800773862,0.09397146542560378,0.5745518867924528,0.04033221610263163
40,0.7656773157840739,0.0007340338611651199,0.037930726187668136,5,13,469,0.00044330551549072065,0.0279199919899146,0.8975930973843518,86,1.3371958825436168,0.05984032715980807,0.5782311320754717,0.014300234509027175
41,0.6354161256310371,8.927765745601032e-05,0.0015643933810778677,6,10,216,5.343880028527086e-08,0.08272101210740913,0.8442499503826832,82,2.1888885340441324,0.006741129890857028,0.501933962264151,0.03428750515811787
42,0.5290967977542218,1.7255341095344274,0.01246694691815194,9,14,217,0.0269999714107099,0.9031995397557581,0.6399669484729714,217,1.51836362947458,0.054804327754939666,0.5294811320754718,0.03615289869943575
43,0.977432640331597,0.043759489843010535,0.023615775201572906,7,13,346,2.6880983186312132e-08,0.3421505370897252,0.5793232238212456,201,1.3342667071699346,0.07391677361040622,0.5707940251572328,0.033954601831891376
44,0.5600823239028211,1.1937599389838553e-05,0.0016880970739366217,8,1,193,0.5002018067635705,1.4137139981958635,0.7370869145436626,102,2.1302718876733344,0.0120496709363753,0.6033018867924529,0.032199831757065735
45,0.5489170803255008,0.0002657925942352368,0.014888364300159954,2,14,321,0.007046332680293073,0.0016412155797932318,0.9745728657956929,100,1.676332671214012,0.046436844973329436,0.514433962264151,0.034943296257854486
46,0.9433401936490238,2.22865379917726e-06,0.0010912171980846832,4,10,195,0.510985493128338,0.8893060737814291,0.5814672135407148,31,2.2772750009418283,0.0014279617404406762,0.44308176100628927,0.04049999041636095
47,0.5352843737002149,0.0060502525566875276,0.0011632464366273746,9,11,439,0.001511010912721949,0.05468696567461758,0.8216441092211766,167,2.1495348797532374,0.009493286682145045,0.4944575471698113,0.039795291528509844
48,0.7291264452457583,0.0008138626231308923,0.21484363335492535,4,1,516,0.007300673841587529,0.008420753231407164,0.6369805636605669,69,1.1482862303540373,0.09834631234626931,0.6395597484276729,0.011240340490448
49,0.607294559854187,2.4850306467131604e-05,0.001248867613123264,3,3,314,4.3721780152874547e-08,0.02679739476679992,0.9224376554847273,46,2.236013413866361,0.005284017968612766,0.5320204402515724,0.04939707333036516
50,0.511635967867913,0.21390273781908226,0.004991010153018044,5,10,213,0.004575995840498729,8.482983107673709,0.8675355219019429,22,2.2338256762312643,0.0042969471705417575,0.49448113207547173,0.04748774925867388
51,0.9017404651924243,3.4539110844500054e-06,0.0027513083443503725,2,8,291,0.0015251802657665575,1.886582129143319,0.5638448647112329,24,2.255101082913531,0.0031763312961127443,0.44683962264150945,0.04513644467949872
52,0.6250082246080524,0.0016784024743330384,0.1405895296702052,9,5,367,7.260160911958054e-05,2.300068748470742,0.8772714370423411,72,1.1094146094355384,0.0975046921430884,0.6258176100628932,0.022976715344113715
53,0.5515619344179663,1.3273215945860712,0.017847253435850603,9,9,441,4.772177300075398e-06,0.0028031379007579338,0.5267426483736845,160,1.412346307214865,0.061436991757709024,0.5745440251572327,0.03820287681422742
54,0.9792707484415992,0.42100601124379927,0.007570824706158706,5,14,322,3.5930587834138925,0.3692758931133953,0.8159186060848996,293,1.5804089946548143,0.05035593761308092,0.5281996855345912,0.026010866145291255
55,0.7242227609891598,4.3540854235085346e-06,0.00651841386381344,4,5,583,3.279071495408098,3.1474377818971684,0.556732301008724,41,2.1444276543983127,0.010932947744673994,0.5194889937106918,0.044483660843481536
56,0.9654645528436463,5.864538973811341,0.2931179724283817,3,5,262,0.9757479439393868,0.03724680809051286,0.558533508213803,79,1.437094445088234,0.07235729622383218,0.5407389937106919,0.03192591187943565
57,0.5714958410264179,0.07138314619350962,0.033993908780759724,6,6,106,6.836334042594451e-05,0.00991977016438475,0.6983258009771259,46,1.510426541085841,0.05568908570615377,0.5908254716981133,0.04271534401239845
58,0.9459484543883883,2.086620141746946e-07,0.01868835877799022,7,3,235,2.3358081090126034e-05,0.0456467471476232,0.9063997836287513,112,1.309606482792388,0.0728352543956896,0.5982704402515724,0.037548136042580615
59,0.9736242886919293,7.4818599475110625,0.07348676264040307,7,12,514,0.00021627329238738688,0.04923753173773047,0.8525421821483299,118,1.4800914842098856,0.055688812310119344,0.5294496855345912,0.02410530945231319
60,0.6243620772151439,9.38151033141308e-06,0.011917630003680473,6,13,341,0.00016517555622018551,0.001786802667957837,0.559408958134036,250,1.4665650758604114,0.05603740411468706,0.5457389937106918,0.03200584184530339
61,0.5587631233885524,0.006964544522235876,0.07047638630346495,6,12,289,3.999503082535099e-05,0.13765357396078304,0.5414456608466771,86,1.2952201142288018,0.07634104372238906,0.5757940251572327,0.031592716470572026
62,0.7641850606486046,8.453226083908279e-05,0.09703353858572143,6,13,416,8.02005773116694e-06,0.0015642658687075451,0.9623216651117981,79,1.1901491662742476,0.07935654669899103,0.5882389937106918,0.011950290658296496
63,0.9595578576393298,1.8919580903124127e-06,0.052798024574822404,2,2,146,0.004619423115484311,1.3030204850447675,0.7272705323838866,146,1.1685530905861632,0.0926447357446577,0.6058176100628931,0.028581180005733738
