MFCC_N,K_N,TEST_SIZE,RANDOM_STATE,ACCURACY
3,18,0.1,42,0.54
3,18,0.1,99,0.5
3,18,0.2,0,0.495
3,18,0.2,42,0.5
3,18,0.2,99,0.485
3,18,0.3,0,0.5
3,18,0.3,42,0.4866666666666667
3,18,0.3,99,0.48333333333333334
3,18,0.4,0,0.5
3,18,0.4,42,0.4825
3,18,0.4,99,0.4975
3,19,0.1,0,0.51
3,19,0.1,42,0.54
3,19,0.1,99,0.5
3,19,0.2,0,0.49
3,19,0.2,42,0.505
3,19,0.2,99,0.505
3,19,0.3,0,0.49333333333333335
3,19,0.3,42,0.4766666666666667
3,19,0.3,99,0.48
3,19,0.4,0,0.4925
3,19,0.4,42,0.48
3,19,0.4,99,0.4875
3,20,0.1,0,0.49
3,20,0.1,42,0.52
3,20,0.1,99,0.5
3,20,0.2,0,0.51
3,20,0.2,42,0.465
3,20,0.2,99,0.5
3,20,0.3,0,0.48
3,20,0.3,42,0.48333333333333334
3,20,0.3,99,0.49666666666666665
3,20,0.4,0,0.4975
3,20,0.4,42,0.495
3,20,0.4,99,0.5025
3,21,0.1,0,0.49
3,21,0.1,42,0.5
3,21,0.1,99,0.52
3,21,0.2,0,0.485
3,21,0.2,42,0.47
3,21,0.2,99,0.5
3,21,0.3,0,0.47
3,21,0.3,42,0.4866666666666667
3,21,0.3,99,0.49
3,21,0.4,0,0.49
3,21,0.4,42,0.4875
3,21,0.4,99,0.485
3,22,0.1,0,0.47
3,22,0.1,42,0.53
3,22,0.1,99,0.52
3,22,0.2,0,0.495
3,22,0.2,42,0.46
3,22,0.2,99,0.505
3,22,0.3,0,0.49
3,22,0.3,42,0.49333333333333335
3,22,0.3,99,0.49
3,22,0.4,0,0.48
3,22,0.4,42,0.4875
3,22,0.4,99,0.485
3,23,0.1,0,0.45
3,23,0.1,42,0.52
3,23,0.1,99,0.49
3,23,0.2,0,0.475
3,23,0.2,42,0.475
3,23,0.2,99,0.5
3,23,0.3,0,0.48
3,23,0.3,42,0.49333333333333335
3,23,0.3,99,0.4866666666666667
3,23,0.4,0,0.4875
3,23,0.4,42,0.4875
3,23,0.4,99,0.49
3,24,0.1,0,0.47
3,24,0.1,42,0.5
3,24,0.1,99,0.51
3,24,0.2,0,0.485
3,24,0.2,42,0.48
3,24,0.2,99,0.49
3,24,0.3,0,0.4766666666666667
3,24,0.3,42,0.47333333333333333
3,24,0.3,99,0.5033333333333333
3,24,0.4,0,0.4875
3,24,0.4,42,0.4925
3,24,0.4,99,0.4925
3,25,0.1,0,0.45
3,25,0.1,42,0.49
3,25,0.1,99,0.51
3,25,0.2,0,0.475
3,25,0.2,42,0.47
3,25,0.2,99,0.505
3,25,0.3,0,0.49333333333333335
3,25,0.3,42,0.48
3,25,0.3,99,0.4866666666666667
3,25,0.4,0,0.4775
3,25,0.4,42,0.4975
3,25,0.4,99,0.4925
3,26,0.1,0,0.45
3,26,0.1,42,0.51
3,26,0.1,99,0.5
3,26,0.2,0,0.47
3,26,0.2,42,0.485
3,26,0.2,99,0.5
3,26,0.3,0,0.49
3,26,0.3,42,0.47333333333333333
3,26,0.3,99,0.5
3,26,0.4,0,0.49
3,26,0.4,42,0.4925
3,26,0.4,99,0.4925
3,27,0.1,0,0.46
3,27,0.1,42,0.49
3,27,0.1,99,0.49
3,27,0.2,0,0.475
3,27,0.2,42,0.475
3,27,0.2,99,0.515
3,27,0.3,0,0.4766666666666667
3,27,0.3,42,0.45666666666666667
3,27,0.3,99,0.49666666666666665
3,27,0.4,0,0.485
3,27,0.4,42,0.4875
3,27,0.4,99,0.4875
3,28,0.1,0,0.44
3,28,0.1,42,0.48
3,28,0.1,99,0.47
3,28,0.2,0,0.5
3,28,0.2,42,0.48
3,28,0.2,99,0.53
3,28,0.3,0,0.4766666666666667
3,28,0.3,42,0.4633333333333333
3,28,0.3,99,0.4866666666666667
3,28,0.4,0,0.4875
3,28,0.4,42,0.4925
3,28,0.4,99,0.485
3,29,0.1,0,0.47
3,29,0.1,42,0.49
3,29,0.1,99,0.48
3,29,0.2,0,0.505
3,29,0.2,42,0.49
3,29,0.2,99,0.515
3,29,0.3,0,0.48333333333333334
3,29,0.3,42,0.47
3,29,0.3,99,0.48333333333333334
3,29,0.4,0,0.485
3,29,0.4,42,0.4875
3,29,0.4,99,0.485
3,30,0.1,0,0.46
3,30,0.1,42,0.48
3,30,0.1,99,0.47
3,30,0.2,0,0.5
3,30,0.2,42,0.475
3,30,0.2,99,0.515
3,30,0.3,0,0.49333333333333335
3,30,0.3,42,0.4766666666666667
3,30,0.3,99,0.4666666666666667
3,30,0.4,0,0.47
3,30,0.4,42,0.49
3,30,0.4,99,0.4875
4,1,0.1,0,0.55
4,1,0.1,42,0.5
4,1,0.1,99,0.55
4,1,0.2,0,0.535
4,1,0.2,42,0.475
4,1,0.2,99,0.52
4,1,0.3,0,0.49
4,1,0.3,42,0.47333333333333333
4,1,0.3,99,0.49666666666666665
4,1,0.4,0,0.4975
4,1,0.4,42,0.47
4,1,0.4,99,0.5175
4,2,0.1,0,0.47
4,2,0.1,42,0.46
4,2,0.1,99,0.48
4,2,0.2,0,0.455
4,2,0.2,42,0.425
4,2,0.2,99,0.52
4,2,0.3,0,0.48
4,2,0.3,42,0.43333333333333335
4,2,0.3,99,0.4766666666666667
4,2,0.4,0,0.49
4,2,0.4,42,0.4175
4,2,0.4,99,0.49
4,3,0.1,0,0.49
4,3,0.1,42,0.47
4,3,0.1,99,0.54
4,3,0.2,0,0.475
4,3,0.2,42,0.435
4,3,0.2,99,0.52
4,3,0.3,0,0.49666666666666665
4,3,0.3,42,0.44666666666666666
4,3,0.3,99,0.47
4,3,0.4,0,0.4975
4,3,0.4,42,0.4575
4,3,0.4,99,0.475
4,4,0.1,0,0.51
4,4,0.1,42,0.49
4,4,0.1,99,0.55
4,4,0.2,0,0.505
4,4,0.2,42,0.49
4,4,0.2,99,0.55
4,4,0.3,0,0.49
4,4,0.3,42,0.5
4,4,0.3,99,0.5033333333333333
4,4,0.4,0,0.5075
4,4,0.4,42,0.49
4,4,0.4,99,0.5125
4,5,0.1,0,0.51
4,5,0.1,42,0.49
4,5,0.1,99,0.59
4,5,0.2,0,0.525
4,5,0.2,42,0.515
4,5,0.2,99,0.54
4,5,0.3,0,0.53
4,5,0.3,42,0.4866666666666667
4,5,0.3,99,0.5233333333333333
4,5,0.4,0,0.5225
4,5,0.4,42,0.5025
4,5,0.4,99,0.5125
4,6,0.1,0,0.52
4,6,0.1,42,0.54
4,6,0.1,99,0.55
4,6,0.2,0,0.545
4,6,0.2,42,0.525
4,6,0.2,99,0.52
4,6,0.3,0,0.5266666666666666
4,6,0.3,42,0.5
4,6,0.3,99,0.5033333333333333
4,6,0.4,0,0.5075
4,6,0.4,42,0.5075
4,6,0.4,99,0.51
4,7,0.1,0,0.54
4,7,0.1,42,0.56
4,7,0.1,99,0.55
4,7,0.2,0,0.54
4,7,0.2,42,0.5
4,7,0.2,99,0.545
4,7,0.3,0,0.51
4,7,0.3,42,0.49333333333333335
4,7,0.3,99,0.51
4,7,0.4,0,0.5225
4,7,0.4,42,0.5325
4,7,0.4,99,0.5175
4,8,0.1,0,0.51
4,8,0.1,42,0.51
4,8,0.1,99,0.57
4,8,0.2,0,0.52
4,8,0.2,42,0.52
4,8,0.2,99,0.55
4,8,0.3,0,0.5033333333333333
4,8,0.3,42,0.5133333333333333
4,8,0.3,99,0.49666666666666665
4,8,0.4,0,0.5075
4,8,0.4,42,0.5375
4,8,0.4,99,0.5025
4,9,0.1,0,0.51
4,9,0.1,42,0.5
4,9,0.1,99,0.53
4,9,0.2,0,0.535
4,9,0.2,42,0.505
4,9,0.2,99,0.54
4,9,0.3,0,0.5
4,9,0.3,42,0.5333333333333333
4,9,0.3,99,0.52
4,9,0.4,0,0.525
4,9,0.4,42,0.53
4,9,0.4,99,0.525
4,10,0.1,0,0.52
4,10,0.1,42,0.48
4,10,0.1,99,0.54
4,10,0.2,0,0.54
4,10,0.2,42,0.52
4,10,0.2,99,0.545
4,10,0.3,0,0.5066666666666667
4,10,0.3,42,0.54
4,10,0.3,99,0.5333333333333333
4,10,0.4,0,0.5175
4,10,0.4,42,0.5275
4,10,0.4,99,0.52
4,11,0.1,0,0.54
4,11,0.1,42,0.5
4,11,0.1,99,0.54
4,11,0.2,0,0.51
4,11,0.2,42,0.53
4,11,0.2,99,0.545
4,11,0.3,0,0.5133333333333333
4,11,0.3,42,0.5366666666666666
4,11,0.3,99,0.5233333333333333
4,11,0.4,0,0.505
4,11,0.4,42,0.51
4,11,0.4,99,0.515
4,12,0.1,0,0.53
4,12,0.1,42,0.56
4,12,0.1,99,0.55
4,12,0.2,0,0.51
4,12,0.2,42,0.52
4,12,0.2,99,0.565
4,12,0.3,0,0.5066666666666667
4,12,0.3,42,0.53
4,12,0.3,99,0.52
4,12,0.4,0,0.5075
4,12,0.4,42,0.52
4,12,0.4,99,0.52
4,13,0.1,0,0.52
4,13,0.1,42,0.53
4,13,0.1,99,0.55
4,13,0.2,0,0.49
4,13,0.2,42,0.52
4,13,0.2,99,0.535
4,13,0.3,0,0.5066666666666667
4,13,0.3,42,0.52
4,13,0.3,99,0.51
4,13,0.4,0,0.4875
4,13,0.4,42,0.52
4,13,0.4,99,0.5175
4,14,0.1,0,0.47
4,14,0.1,42,0.55
4,14,0.1,99,0.53
4,14,0.2,0,0.5
4,14,0.2,42,0.535
4,14,0.2,99,0.545
4,14,0.3,0,0.5033333333333333
4,14,0.3,42,0.52
4,14,0.3,99,0.51
4,14,0.4,0,0.4925
4,14,0.4,42,0.5225
4,14,0.4,99,0.5125
4,15,0.1,0,0.52
4,15,0.1,42,0.52
4,15,0.1,99,0.54
4,15,0.2,0,0.51
4,15,0.2,42,0.505
4,15,0.2,99,0.55
4,15,0.3,0,0.5066666666666667
4,15,0.3,42,0.5166666666666667
4,15,0.3,99,0.5066666666666667
4,15,0.4,0,0.5025
4,15,0.4,42,0.5125
4,15,0.4,99,0.5075
4,16,0.1,0,0.53
4,16,0.1,42,0.54
4,16,0.1,99,0.54
4,16,0.2,0,0.515
4,16,0.2,42,0.5
4,16,0.2,99,0.535
4,16,0.3,0,0.5
4,16,0.3,42,0.5133333333333333
4,16,0.3,99,0.5066666666666667
4,16,0.4,0,0.5025
4,16,0.4,42,0.4975
4,16,0.4,99,0.505
4,17,0.1,0,0.52
4,17,0.1,42,0.55
4,17,0.1,99,0.54
4,17,0.2,0,0.52
4,17,0.2,42,0.505
4,17,0.2,99,0.54
4,17,0.3,0,0.49666666666666665
4,17,0.3,42,0.49333333333333335
4,17,0.3,99,0.5133333333333333
4,17,0.4,0,0.505
4,17,0.4,42,0.49
4,17,0.4,99,0.51
4,18,0.1,0,0.53
4,18,0.1,42,0.54
4,18,0.1,99,0.53
4,18,0.2,0,0.52
4,18,0.2,42,0.49
4,18,0.2,99,0.535
4,18,0.3,0,0.5
4,18,0.3,42,0.49333333333333335
4,18,0.3,99,0.5033333333333333
4,18,0.4,0,0.51
4,18,0.4,42,0.505
4,18,0.4,99,0.51
4,19,0.1,0,0.53
4,19,0.1,42,0.54
4,19,0.1,99,0.54
4,19,0.2,0,0.515
4,19,0.2,42,0.47
4,19,0.2,99,0.535
4,19,0.3,0,0.49666666666666665
4,19,0.3,42,0.4866666666666667
4,19,0.3,99,0.5066666666666667
4,19,0.4,0,0.5075
4,19,0.4,42,0.495
4,19,0.4,99,0.5
4,20,0.1,0,0.54
4,20,0.1,42,0.51
4,20,0.1,99,0.55
4,20,0.2,0,0.515
4,20,0.2,42,0.47
4,20,0.2,99,0.535
4,20,0.3,0,0.5266666666666666
4,20,0.3,42,0.4766666666666667
4,20,0.3,99,0.48333333333333334
4,20,0.4,0,0.515
4,20,0.4,42,0.505
4,20,0.4,99,0.5025
4,21,0.1,0,0.55
4,21,0.1,42,0.46
4,21,0.1,99,0.54
4,21,0.2,0,0.52
4,21,0.2,42,0.485
4,21,0.2,99,0.535
4,21,0.3,0,0.53
4,21,0.3,42,0.4866666666666667
4,21,0.3,99,0.49666666666666665
4,21,0.4,0,0.495
4,21,0.4,42,0.5125
4,21,0.4,99,0.5125
4,22,0.1,0,0.54
4,22,0.1,42,0.47
4,22,0.1,99,0.52
4,22,0.2,0,0.525
4,22,0.2,42,0.465
4,22,0.2,99,0.54
4,22,0.3,0,0.53
4,22,0.3,42,0.49333333333333335
4,22,0.3,99,0.5066666666666667
4,22,0.4,0,0.5025
4,22,0.4,42,0.51
4,22,0.4,99,0.505
4,23,0.1,0,0.53
4,23,0.1,42,0.47
4,23,0.1,99,0.55
4,23,0.2,0,0.52
4,23,0.2,42,0.465
4,23,0.2,99,0.515
4,23,0.3,0,0.5166666666666667
4,23,0.3,42,0.5
4,23,0.3,99,0.5066666666666667
4,23,0.4,0,0.505
4,23,0.4,42,0.51
4,23,0.4,99,0.5125
4,24,0.1,0,0.54
4,24,0.1,42,0.46
4,24,0.1,99,0.54
4,24,0.2,0,0.5
4,24,0.2,42,0.475
4,24,0.2,99,0.515
4,24,0.3,0,0.5133333333333333
4,24,0.3,42,0.48
4,24,0.3,99,0.5066666666666667
4,24,0.4,0,0.505
4,24,0.4,42,0.51
4,24,0.4,99,0.505
4,25,0.1,0,0.53
4,25,0.1,42,0.47
4,25,0.1,99,0.54
4,25,0.2,0,0.51
4,25,0.2,42,0.48
4,25,0.2,99,0.51
4,25,0.3,0,0.5133333333333333
4,25,0.3,42,0.49
4,25,0.3,99,0.5033333333333333
4,25,0.4,0,0.4975
4,25,0.4,42,0.505
4,25,0.4,99,0.51
4,26,0.1,0,0.51
4,26,0.1,42,0.46
4,26,0.1,99,0.51
4,26,0.2,0,0.51
4,26,0.2,42,0.48
4,26,0.2,99,0.52
4,26,0.3,0,0.51
4,26,0.3,42,0.5
4,26,0.3,99,0.49333333333333335
4,26,0.4,0,0.4975
4,26,0.4,42,0.505
4,26,0.4,99,0.505
4,27,0.1,0,0.5
4,27,0.1,42,0.45
4,27,0.1,99,0.51
4,27,0.2,0,0.51
4,27,0.2,42,0.49
4,27,0.2,99,0.525
4,27,0.3,0,0.5066666666666667
4,27,0.3,42,0.5066666666666667
4,27,0.3,99,0.5066666666666667
4,27,0.4,0,0.485
4,27,0.4,42,0.51
4,27,0.4,99,0.5125
4,28,0.1,0,0.53
4,28,0.1,42,0.46
4,28,0.1,99,0.52
4,28,0.2,0,0.52
4,28,0.2,42,0.485
4,28,0.2,99,0.525
4,28,0.3,0,0.5066666666666667
4,28,0.3,42,0.49
4,28,0.3,99,0.49666666666666665
4,28,0.4,0,0.49
4,28,0.4,42,0.515
4,28,0.4,99,0.515
4,29,0.1,0,0.51
4,29,0.1,42,0.45
4,29,0.1,99,0.51
4,29,0.2,0,0.515
4,29,0.2,42,0.475
4,29,0.2,99,0.54
4,29,0.3,0,0.5166666666666667
4,29,0.3,42,0.4866666666666667
4,29,0.3,99,0.5033333333333333
4,29,0.4,0,0.485
4,29,0.4,42,0.51
4,29,0.4,99,0.5075
4,30,0.1,0,0.5
4,30,0.1,42,0.46
4,30,0.1,99,0.51
4,30,0.2,0,0.51
4,30,0.2,42,0.485
4,30,0.2,99,0.535
4,30,0.3,0,0.5033333333333333
4,30,0.3,42,0.5
4,30,0.3,99,0.5033333333333333
4,30,0.4,0,0.4825
4,30,0.4,42,0.515
4,30,0.4,99,0.5075
5,1,0.1,0,0.58
5,1,0.1,42,0.5
5,1,0.1,99,0.59
5,1,0.2,0,0.56
5,1,0.2,42,0.495
5,1,0.2,99,0.585
5,1,0.3,0,0.5533333333333333
5,1,0.3,42,0.52
5,1,0.3,99,0.5533333333333333
5,1,0.4,0,0.5475
5,1,0.4,42,0.4925
5,1,0.4,99,0.535
5,2,0.1,0,0.51
5,2,0.1,42,0.5
5,2,0.1,99,0.57
5,2,0.2,0,0.515
5,2,0.2,42,0.475
5,2,0.2,99,0.57
5,2,0.3,0,0.52
5,2,0.3,42,0.4866666666666667
5,2,0.3,99,0.5033333333333333
5,2,0.4,0,0.5125
5,2,0.4,42,0.46
5,2,0.4,99,0.4875
5,3,0.1,0,0.54
5,3,0.1,42,0.48
5,3,0.1,99,0.57
5,3,0.2,0,0.515
5,3,0.2,42,0.445
5,3,0.2,99,0.56
5,3,0.3,0,0.51
5,3,0.3,42,0.47
5,3,0.3,99,0.53
5,3,0.4,0,0.5175
5,3,0.4,42,0.485
5,3,0.4,99,0.52
5,4,0.1,0,0.52
5,4,0.1,42,0.56
5,4,0.1,99,0.58
5,4,0.2,0,0.52
5,4,0.2,42,0.49
5,4,0.2,99,0.585
5,4,0.3,0,0.5333333333333333
5,4,0.3,42,0.5233333333333333
5,4,0.3,99,0.5466666666666666
5,4,0.4,0,0.5425
5,4,0.4,42,0.525
5,4,0.4,99,0.5525
5,5,0.1,0,0.51
5,5,0.1,42,0.6
5,5,0.1,99,0.59
5,5,0.2,0,0.55
5,5,0.2,42,0.525
5,5,0.2,99,0.57
5,5,0.3,0,0.5266666666666666
5,5,0.3,42,0.5466666666666666
5,5,0.3,99,0.5366666666666666
5,5,0.4,0,0.5275
5,5,0.4,42,0.54
5,5,0.4,99,0.535
5,6,0.1,0,0.55
5,6,0.1,42,0.58
5,6,0.1,99,0.55
5,6,0.2,0,0.545
5,6,0.2,42,0.52
5,6,0.2,99,0.57
5,6,0.3,0,0.5266666666666666
5,6,0.3,42,0.55
5,6,0.3,99,0.5366666666666666
5,6,0.4,0,0.535
5,6,0.4,42,0.5175
5,6,0.4,99,0.5175
5,7,0.1,0,0.57
5,7,0.1,42,0.57
5,7,0.1,99,0.54
5,7,0.2,0,0.555
5,7,0.2,42,0.52
5,7,0.2,99,0.57
5,7,0.3,0,0.51
5,7,0.3,42,0.5333333333333333
5,7,0.3,99,0.5333333333333333
5,7,0.4,0,0.525
5,7,0.4,42,0.5225
5,7,0.4,99,0.53
5,8,0.1,0,0.58
5,8,0.1,42,0.54
5,8,0.1,99,0.55
5,8,0.2,0,0.555
5,8,0.2,42,0.52
5,8,0.2,99,0.56
5,8,0.3,0,0.54
5,8,0.3,42,0.5333333333333333
5,8,0.3,99,0.52
5,8,0.4,0,0.5325
5,8,0.4,42,0.53
5,8,0.4,99,0.5325
5,9,0.1,0,0.54
5,9,0.1,42,0.56
5,9,0.1,99,0.56
5,9,0.2,0,0.52
5,9,0.2,42,0.53
5,9,0.2,99,0.57
5,9,0.3,0,0.5166666666666667
5,9,0.3,42,0.54
5,9,0.3,99,0.5466666666666666
5,9,0.4,0,0.5175
5,9,0.4,42,0.5075
5,9,0.4,99,0.5425
5,10,0.1,0,0.54
5,10,0.1,42,0.57
5,10,0.1,99,0.56
5,10,0.2,0,0.53
5,10,0.2,42,0.55
5,10,0.2,99,0.57
5,10,0.3,0,0.5166666666666667
5,10,0.3,42,0.5366666666666666
5,10,0.3,99,0.5366666666666666
5,10,0.4,0,0.5225
5,10,0.4,42,0.51
5,10,0.4,99,0.5375
5,11,0.1,0,0.54
5,11,0.1,42,0.57
5,11,0.1,99,0.56
5,11,0.2,0,0.52
5,11,0.2,42,0.545
5,11,0.2,99,0.575
5,11,0.3,0,0.5066666666666667
5,11,0.3,42,0.5333333333333333
5,11,0.3,99,0.5133333333333333
5,11,0.4,0,0.525
5,11,0.4,42,0.51
5,11,0.4,99,0.525
5,12,0.1,0,0.57
5,12,0.1,42,0.54
5,12,0.1,99,0.57
5,12,0.2,0,0.515
5,12,0.2,42,0.535
5,12,0.2,99,0.55
5,12,0.3,0,0.5166666666666667
5,12,0.3,42,0.5366666666666666
5,12,0.3,99,0.5133333333333333
5,12,0.4,0,0.52
5,12,0.4,42,0.5175
5,12,0.4,99,0.5075
5,13,0.1,0,0.56
5,13,0.1,42,0.53
5,13,0.1,99,0.54
5,13,0.2,0,0.525
5,13,0.2,42,0.525
5,13,0.2,99,0.535
5,13,0.3,0,0.51
5,13,0.3,42,0.5233333333333333
5,13,0.3,99,0.53
5,13,0.4,0,0.51
5,13,0.4,42,0.53
5,13,0.4,99,0.52
5,14,0.1,0,0.51
5,14,0.1,42,0.53
5,14,0.1,99,0.54
5,14,0.2,0,0.495
5,14,0.2,42,0.53
5,14,0.2,99,0.555
5,14,0.3,0,0.5033333333333333
5,14,0.3,42,0.5266666666666666
5,14,0.3,99,0.5266666666666666
5,14,0.4,0,0.5
5,14,0.4,42,0.5225
5,14,0.4,99,0.5125
5,15,0.1,0,0.54
5,15,0.1,42,0.56
5,15,0.1,99,0.57
5,15,0.2,0,0.485
5,15,0.2,42,0.52
5,15,0.2,99,0.555
5,15,0.3,0,0.5066666666666667
5,15,0.3,42,0.5233333333333333
5,15,0.3,99,0.5233333333333333
5,15,0.4,0,0.5225
5,15,0.4,42,0.5175
5,15,0.4,99,0.53
5,16,0.1,0,0.55
5,16,0.1,42,0.53
5,16,0.1,99,0.55
5,16,0.2,0,0.505
5,16,0.2,42,0.55
5,16,0.2,99,0.57
5,16,0.3,0,0.5266666666666666
5,16,0.3,42,0.5066666666666667
5,16,0.3,99,0.53
5,16,0.4,0,0.53
5,16,0.4,42,0.5125
5,16,0.4,99,0.525
5,17,0.1,0,0.54
5,17,0.1,42,0.54
5,17,0.1,99,0.55
5,17,0.2,0,0.515
5,17,0.2,42,0.5
5,17,0.2,99,0.56
5,17,0.3,0,0.5233333333333333
5,17,0.3,42,0.5066666666666667
5,17,0.3,99,0.5233333333333333
5,17,0.4,0,0.52
5,17,0.4,42,0.52
5,17,0.4,99,0.525
5,18,0.1,0,0.52
5,18,0.1,42,0.49
5,18,0.1,99,0.55
5,18,0.2,0,0.53
5,18,0.2,42,0.515
5,18,0.2,99,0.565
5,18,0.3,0,0.5033333333333333
5,18,0.3,42,0.5233333333333333
5,18,0.3,99,0.5566666666666666
5,18,0.4,0,0.52
5,18,0.4,42,0.5275
5,18,0.4,99,0.535
5,19,0.1,0,0.55
5,19,0.1,42,0.51
5,19,0.1,99,0.55
5,19,0.2,0,0.515
5,19,0.2,42,0.49
5,19,0.2,99,0.57
5,19,0.3,0,0.5066666666666667
5,19,0.3,42,0.5166666666666667
5,19,0.3,99,0.5466666666666666
5,19,0.4,0,0.5025
5,19,0.4,42,0.525
5,19,0.4,99,0.545
5,20,0.1,0,0.53
5,20,0.1,42,0.51
5,20,0.1,99,0.58
5,20,0.2,0,0.52
5,20,0.2,42,0.505
5,20,0.2,99,0.565
5,20,0.3,0,0.5166666666666667
5,20,0.3,42,0.5333333333333333
5,20,0.3,99,0.53
5,20,0.4,0,0.5125
5,20,0.4,42,0.5375
5,20,0.4,99,0.55
5,21,0.1,0,0.51
5,21,0.1,42,0.54
5,21,0.1,99,0.58
5,21,0.2,0,0.515
5,21,0.2,42,0.52
5,21,0.2,99,0.58
5,21,0.3,0,0.5166666666666667
5,21,0.3,42,0.55
5,21,0.3,99,0.5366666666666666
5,21,0.4,0,0.4975
5,21,0.4,42,0.545
5,21,0.4,99,0.5425
5,22,0.1,0,0.54
5,22,0.1,42,0.52
5,22,0.1,99,0.58
5,22,0.2,0,0.495
5,22,0.2,42,0.525
5,22,0.2,99,0.575
5,22,0.3,0,0.5066666666666667
5,22,0.3,42,0.55
5,22,0.3,99,0.5433333333333333
5,22,0.4,0,0.49
5,22,0.4,42,0.5475
5,22,0.4,99,0.535
5,23,0.1,0,0.54
5,23,0.1,42,0.51
5,23,0.1,99,0.56
5,23,0.2,0,0.515
5,23,0.2,42,0.54
5,23,0.2,99,0.58
5,23,0.3,0,0.5133333333333333
5,23,0.3,42,0.5566666666666666
5,23,0.3,99,0.5333333333333333
5,23,0.4,0,0.49
5,23,0.4,42,0.54
5,23,0.4,99,0.52
5,24,0.1,0,0.53
5,24,0.1,42,0.49
5,24,0.1,99,0.57
5,24,0.2,0,0.505
5,24,0.2,42,0.53
5,24,0.2,99,0.565
5,24,0.3,0,0.5166666666666667
5,24,0.3,42,0.5433333333333333
5,24,0.3,99,0.53
5,24,0.4,0,0.47
5,24,0.4,42,0.535
5,24,0.4,99,0.515
5,25,0.1,0,0.54
5,25,0.1,42,0.52
5,25,0.1,99,0.56
5,25,0.2,0,0.505
5,25,0.2,42,0.55
5,25,0.2,99,0.575
5,25,0.3,0,0.51
5,25,0.3,42,0.5466666666666666
5,25,0.3,99,0.5166666666666667
5,25,0.4,0,0.4775
5,25,0.4,42,0.5325
5,25,0.4,99,0.5025
5,26,0.1,0,0.55
5,26,0.1,42,0.51
5,26,0.1,99,0.56
5,26,0.2,0,0.51
5,26,0.2,42,0.54
5,26,0.2,99,0.575
5,26,0.3,0,0.51
5,26,0.3,42,0.5533333333333333
5,26,0.3,99,0.52
5,26,0.4,0,0.485
5,26,0.4,42,0.535
5,26,0.4,99,0.505
5,27,0.1,0,0.56
5,27,0.1,42,0.52
5,27,0.1,99,0.58
5,27,0.2,0,0.51
5,27,0.2,42,0.545
5,27,0.2,99,0.575
5,27,0.3,0,0.5166666666666667
5,27,0.3,42,0.5466666666666666
5,27,0.3,99,0.5366666666666666
5,27,0.4,0,0.48
5,27,0.4,42,0.54
5,27,0.4,99,0.515
5,28,0.1,0,0.56
5,28,0.1,42,0.52
5,28,0.1,99,0.58
5,28,0.2,0,0.505
5,28,0.2,42,0.53
5,28,0.2,99,0.56
5,28,0.3,0,0.5233333333333333
5,28,0.3,42,0.5366666666666666
5,28,0.3,99,0.5366666666666666
5,28,0.4,0,0.47
5,28,0.4,42,0.54
5,28,0.4,99,0.51
5,29,0.1,0,0.55
5,29,0.1,42,0.53
5,29,0.1,99,0.56
5,29,0.2,0,0.52
5,29,0.2,42,0.525
5,29,0.2,99,0.56
5,29,0.3,0,0.52
5,29,0.3,42,0.5266666666666666
5,29,0.3,99,0.5233333333333333
5,29,0.4,0,0.4925
5,29,0.4,42,0.54
5,29,0.4,99,0.51
5,30,0.1,0,0.55
5,30,0.1,42,0.55
5,30,0.1,99,0.56
5,30,0.2,0,0.515
5,30,0.2,42,0.53
5,30,0.2,99,0.56
5,30,0.3,0,0.5233333333333333
5,30,0.3,42,0.5333333333333333
5,30,0.3,99,0.5133333333333333
5,30,0.4,0,0.49
5,30,0.4,42,0.535
5,30,0.4,99,0.5025
6,1,0.1,0,0.56
6,1,0.1,42,0.53
6,1,0.1,99,0.59
6,1,0.2,0,0.575
6,1,0.2,42,0.505
6,1,0.2,99,0.58
6,1,0.3,0,0.5366666666666666
6,1,0.3,42,0.5166666666666667
6,1,0.3,99,0.5566666666666666
6,1,0.4,0,0.5475
6,1,0.4,42,0.5025
6,1,0.4,99,0.5475
6,2,0.1,0,0.48
6,2,0.1,42,0.52
6,2,0.1,99,0.6
6,2,0.2,0,0.485
6,2,0.2,42,0.49
6,2,0.2,99,0.56
6,2,0.3,0,0.5166666666666667
6,2,0.3,42,0.5066666666666667
6,2,0.3,99,0.5033333333333333
6,2,0.4,0,0.505
6,2,0.4,42,0.48
6,2,0.4,99,0.5025
6,3,0.1,0,0.55
6,3,0.1,42,0.52
6,3,0.1,99,0.54
6,3,0.2,0,0.515
6,3,0.2,42,0.495
6,3,0.2,99,0.565
6,3,0.3,0,0.5233333333333333
6,3,0.3,42,0.5133333333333333
6,3,0.3,99,0.5166666666666667
6,3,0.4,0,0.5375
6,3,0.4,42,0.5175
6,3,0.4,99,0.5325
6,4,0.1,0,0.55
6,4,0.1,42,0.58
6,4,0.1,99,0.6
6,4,0.2,0,0.53
6,4,0.2,42,0.54
6,4,0.2,99,0.575
6,4,0.3,0,0.5166666666666667
6,4,0.3,42,0.53
6,4,0.3,99,0.5333333333333333
6,4,0.4,0,0.53
6,4,0.4,42,0.5325
6,4,0.4,99,0.535
6,5,0.1,0,0.59
6,5,0.1,42,0.59
6,5,0.1,99,0.62
6,5,0.2,0,0.55
6,5,0.2,42,0.565
6,5,0.2,99,0.59
