MFCC_N,K_N,TEST_SIZE,RANDOM_STATE,ACCURACY
3,18,0.1,99,0.56
3,18,0.2,0,0.56
3,18,0.2,42,0.615
3,18,0.2,99,0.595
3,18,0.3,0,0.5533333333333333
3,18,0.3,42,0.5933333333333334
3,18,0.3,99,0.54
3,18,0.4,0,0.5775
3,18,0.4,42,0.575
3,18,0.4,99,0.5625
3,19,0.1,0,0.55
3,19,0.1,42,0.57
3,19,0.1,99,0.56
3,19,0.2,0,0.55
3,19,0.2,42,0.615
3,19,0.2,99,0.6
3,19,0.3,0,0.5466666666666666
3,19,0.3,42,0.6033333333333334
3,19,0.3,99,0.54
3,19,0.4,0,0.58
3,19,0.4,42,0.5675
3,19,0.4,99,0.545
3,20,0.1,0,0.54
3,20,0.1,42,0.56
3,20,0.1,99,0.54
3,20,0.2,0,0.54
3,20,0.2,42,0.605
3,20,0.2,99,0.61
3,20,0.3,0,0.55
3,20,0.3,42,0.6
3,20,0.3,99,0.5233333333333333
3,20,0.4,0,0.5825
3,20,0.4,42,0.56
3,20,0.4,99,0.545
3,21,0.1,0,0.56
3,21,0.1,42,0.57
3,21,0.1,99,0.57
3,21,0.2,0,0.55
3,21,0.2,42,0.615
3,21,0.2,99,0.59
3,21,0.3,0,0.5533333333333333
3,21,0.3,42,0.5933333333333334
3,21,0.3,99,0.53
3,21,0.4,0,0.5675
3,21,0.4,42,0.5525
3,21,0.4,99,0.535
3,22,0.1,0,0.55
3,22,0.1,42,0.57
3,22,0.1,99,0.55
3,22,0.2,0,0.55
3,22,0.2,42,0.6
3,22,0.2,99,0.57
3,22,0.3,0,0.5566666666666666
3,22,0.3,42,0.5866666666666667
3,22,0.3,99,0.5366666666666666
3,22,0.4,0,0.5675
3,22,0.4,42,0.5425
3,22,0.4,99,0.54
3,23,0.1,0,0.56
3,23,0.1,42,0.58
3,23,0.1,99,0.57
3,23,0.2,0,0.535
3,23,0.2,42,0.595
3,23,0.2,99,0.585
3,23,0.3,0,0.5533333333333333
3,23,0.3,42,0.5733333333333334
3,23,0.3,99,0.5366666666666666
3,23,0.4,0,0.5725
3,23,0.4,42,0.545
3,23,0.4,99,0.5525
3,24,0.1,0,0.56
3,24,0.1,42,0.59
3,24,0.1,99,0.56
3,24,0.2,0,0.525
3,24,0.2,42,0.6
3,24,0.2,99,0.58
3,24,0.3,0,0.5466666666666666
3,24,0.3,42,0.57
3,24,0.3,99,0.5233333333333333
3,24,0.4,0,0.57
3,24,0.4,42,0.53
3,24,0.4,99,0.545
3,25,0.1,0,0.55
3,25,0.1,42,0.58
3,25,0.1,99,0.53
3,25,0.2,0,0.54
3,25,0.2,42,0.595
3,25,0.2,99,0.575
3,25,0.3,0,0.5466666666666666
3,25,0.3,42,0.5666666666666667
3,25,0.3,99,0.5233333333333333
3,25,0.4,0,0.57
3,25,0.4,42,0.5325
3,25,0.4,99,0.545
3,26,0.1,0,0.54
3,26,0.1,42,0.58
3,26,0.1,99,0.51
3,26,0.2,0,0.54
3,26,0.2,42,0.58
3,26,0.2,99,0.58
3,26,0.3,0,0.5533333333333333
3,26,0.3,42,0.5533333333333333
3,26,0.3,99,0.5066666666666667
3,26,0.4,0,0.56
3,26,0.4,42,0.5275
3,26,0.4,99,0.5475
3,27,0.1,0,0.55
3,27,0.1,42,0.59
3,27,0.1,99,0.53
3,27,0.2,0,0.525
3,27,0.2,42,0.59
3,27,0.2,99,0.565
3,27,0.3,0,0.55
3,27,0.3,42,0.5433333333333333
3,27,0.3,99,0.5033333333333333
3,27,0.4,0,0.555
3,27,0.4,42,0.5475
3,27,0.4,99,0.545
3,28,0.1,0,0.53
3,28,0.1,42,0.59
3,28,0.1,99,0.52
3,28,0.2,0,0.53
3,28,0.2,42,0.585
3,28,0.2,99,0.555
3,28,0.3,0,0.5466666666666666
3,28,0.3,42,0.5433333333333333
3,28,0.3,99,0.51
3,28,0.4,0,0.5425
3,28,0.4,42,0.54
3,28,0.4,99,0.53
3,29,0.1,0,0.51
3,29,0.1,42,0.61
3,29,0.1,99,0.53
3,29,0.2,0,0.545
3,29,0.2,42,0.585
3,29,0.2,99,0.57
3,29,0.3,0,0.54
3,29,0.3,42,0.5566666666666666
3,29,0.3,99,0.5166666666666667
3,29,0.4,0,0.545
3,29,0.4,42,0.5425
3,29,0.4,99,0.5375
3,30,0.1,0,0.51
3,30,0.1,42,0.62
3,30,0.1,99,0.53
3,30,0.2,0,0.55
3,30,0.2,42,0.585
3,30,0.2,99,0.55
3,30,0.3,0,0.54
3,30,0.3,42,0.55
3,30,0.3,99,0.5133333333333333
3,30,0.4,0,0.5325
3,30,0.4,42,0.5475
3,30,0.4,99,0.53
4,1,0.1,0,0.59
4,1,0.1,42,0.63
4,1,0.1,99,0.62
4,1,0.2,0,0.605
4,1,0.2,42,0.66
4,1,0.2,99,0.65
4,1,0.3,0,0.6466666666666666
4,1,0.3,42,0.6166666666666667
4,1,0.3,99,0.62
4,1,0.4,0,0.6375
4,1,0.4,42,0.5975
4,1,0.4,99,0.605
4,2,0.1,0,0.57
4,2,0.1,42,0.64
4,2,0.1,99,0.55
4,2,0.2,0,0.57
4,2,0.2,42,0.605
4,2,0.2,99,0.59
4,2,0.3,0,0.59
4,2,0.3,42,0.58
4,2,0.3,99,0.56
4,2,0.4,0,0.585
4,2,0.4,42,0.5725
4,2,0.4,99,0.555
4,3,0.1,0,0.64
4,3,0.1,42,0.63
4,3,0.1,99,0.55
4,3,0.2,0,0.62
4,3,0.2,42,0.635
4,3,0.2,99,0.6
4,3,0.3,0,0.63
4,3,0.3,42,0.5933333333333334
4,3,0.3,99,0.5833333333333334
4,3,0.4,0,0.6375
4,3,0.4,42,0.585
4,3,0.4,99,0.57
4,4,0.1,0,0.65
4,4,0.1,42,0.68
4,4,0.1,99,0.59
4,4,0.2,0,0.635
4,4,0.2,42,0.66
4,4,0.2,99,0.62
4,4,0.3,0,0.6666666666666666
4,4,0.3,42,0.6366666666666667
4,4,0.3,99,0.59
4,4,0.4,0,0.65
4,4,0.4,42,0.615
4,4,0.4,99,0.5875
4,5,0.1,0,0.69
4,5,0.1,42,0.65
4,5,0.1,99,0.6
4,5,0.2,0,0.64
4,5,0.2,42,0.665
4,5,0.2,99,0.62
4,5,0.3,0,0.6633333333333333
4,5,0.3,42,0.6266666666666667
4,5,0.3,99,0.6066666666666667
4,5,0.4,0,0.6625
4,5,0.4,42,0.595
4,5,0.4,99,0.5975
4,6,0.1,0,0.7
4,6,0.1,42,0.6
4,6,0.1,99,0.59
4,6,0.2,0,0.655
4,6,0.2,42,0.63
4,6,0.2,99,0.615
4,6,0.3,0,0.6566666666666666
4,6,0.3,42,0.6266666666666667
4,6,0.3,99,0.5966666666666667
4,6,0.4,0,0.645
4,6,0.4,42,0.6075
4,6,0.4,99,0.6075
4,7,0.1,0,0.66
4,7,0.1,42,0.62
4,7,0.1,99,0.56
4,7,0.2,0,0.645
4,7,0.2,42,0.64
4,7,0.2,99,0.62
4,7,0.3,0,0.6366666666666667
4,7,0.3,42,0.61
4,7,0.3,99,0.5833333333333334
4,7,0.4,0,0.63
4,7,0.4,42,0.6125
4,7,0.4,99,0.615
4,8,0.1,0,0.68
4,8,0.1,42,0.63
4,8,0.1,99,0.58
4,8,0.2,0,0.645
4,8,0.2,42,0.645
4,8,0.2,99,0.62
4,8,0.3,0,0.65
4,8,0.3,42,0.62
4,8,0.3,99,0.6
4,8,0.4,0,0.6325
4,8,0.4,42,0.6275
4,8,0.4,99,0.6275
4,9,0.1,0,0.63
4,9,0.1,42,0.6
4,9,0.1,99,0.58
4,9,0.2,0,0.63
4,9,0.2,42,0.65
4,9,0.2,99,0.625
4,9,0.3,0,0.6166666666666667
4,9,0.3,42,0.6333333333333333
4,9,0.3,99,0.5933333333333334
4,9,0.4,0,0.62
4,9,0.4,42,0.62
4,9,0.4,99,0.5975
4,10,0.1,0,0.65
4,10,0.1,42,0.62
4,10,0.1,99,0.62
4,10,0.2,0,0.645
4,10,0.2,42,0.65
4,10,0.2,99,0.63
4,10,0.3,0,0.6333333333333333
4,10,0.3,42,0.6433333333333333
4,10,0.3,99,0.59
4,10,0.4,0,0.6275
4,10,0.4,42,0.615
4,10,0.4,99,0.61
4,11,0.1,0,0.63
4,11,0.1,42,0.64
4,11,0.1,99,0.6
4,11,0.2,0,0.63
4,11,0.2,42,0.645
4,11,0.2,99,0.635
4,11,0.3,0,0.6066666666666667
4,11,0.3,42,0.63
4,11,0.3,99,0.5866666666666667
4,11,0.4,0,0.61
4,11,0.4,42,0.6175
4,11,0.4,99,0.595
4,12,0.1,0,0.66
4,12,0.1,42,0.63
4,12,0.1,99,0.59
4,12,0.2,0,0.63
4,12,0.2,42,0.635
4,12,0.2,99,0.635
4,12,0.3,0,0.6066666666666667
4,12,0.3,42,0.6366666666666667
4,12,0.3,99,0.5866666666666667
4,12,0.4,0,0.6
4,12,0.4,42,0.615
4,12,0.4,99,0.5875
4,13,0.1,0,0.62
4,13,0.1,42,0.62
4,13,0.1,99,0.6
4,13,0.2,0,0.61
4,13,0.2,42,0.64
4,13,0.2,99,0.64
4,13,0.3,0,0.5966666666666667
4,13,0.3,42,0.62
4,13,0.3,99,0.5733333333333334
4,13,0.4,0,0.6075
4,13,0.4,42,0.62
4,13,0.4,99,0.58
4,14,0.1,0,0.61
4,14,0.1,42,0.61
4,14,0.1,99,0.6
4,14,0.2,0,0.6
4,14,0.2,42,0.63
4,14,0.2,99,0.64
4,14,0.3,0,0.5833333333333334
4,14,0.3,42,0.6166666666666667
4,14,0.3,99,0.59
4,14,0.4,0,0.605
4,14,0.4,42,0.6175
4,14,0.4,99,0.585
4,15,0.1,0,0.61
4,15,0.1,42,0.61
4,15,0.1,99,0.59
4,15,0.2,0,0.615
4,15,0.2,42,0.645
4,15,0.2,99,0.64
4,15,0.3,0,0.5833333333333334
4,15,0.3,42,0.6033333333333334
4,15,0.3,99,0.59
4,15,0.4,0,0.6075
4,15,0.4,42,0.6175
4,15,0.4,99,0.5875
4,16,0.1,0,0.6
4,16,0.1,42,0.63
4,16,0.1,99,0.59
4,16,0.2,0,0.585
4,16,0.2,42,0.65
4,16,0.2,99,0.635
4,16,0.3,0,0.5866666666666667
4,16,0.3,42,0.6033333333333334
4,16,0.3,99,0.58
4,16,0.4,0,0.6075
4,16,0.4,42,0.6125
4,16,0.4,99,0.5925
4,17,0.1,0,0.61
4,17,0.1,42,0.63
4,17,0.1,99,0.58
4,17,0.2,0,0.595
4,17,0.2,42,0.655
4,17,0.2,99,0.61
4,17,0.3,0,0.5933333333333334
4,17,0.3,42,0.6266666666666667
4,17,0.3,99,0.5733333333333334
4,17,0.4,0,0.61
4,17,0.4,42,0.5975
4,17,0.4,99,0.59
4,18,0.1,0,0.57
4,18,0.1,42,0.62
4,18,0.1,99,0.57
4,18,0.2,0,0.595
4,18,0.2,42,0.65
4,18,0.2,99,0.63
4,18,0.3,0,0.59
4,18,0.3,42,0.6133333333333333
4,18,0.3,99,0.5866666666666667
4,18,0.4,0,0.62
4,18,0.4,42,0.595
4,18,0.4,99,0.58
4,19,0.1,0,0.54
4,19,0.1,42,0.6
4,19,0.1,99,0.57
4,19,0.2,0,0.575
4,19,0.2,42,0.64
4,19,0.2,99,0.61
4,19,0.3,0,0.5866666666666667
4,19,0.3,42,0.6266666666666667
4,19,0.3,99,0.5733333333333334
4,19,0.4,0,0.62
4,19,0.4,42,0.5875
4,19,0.4,99,0.575
4,20,0.1,0,0.55
4,20,0.1,42,0.6
4,20,0.1,99,0.57
4,20,0.2,0,0.59
4,20,0.2,42,0.615
4,20,0.2,99,0.595
4,20,0.3,0,0.5866666666666667
4,20,0.3,42,0.62
4,20,0.3,99,0.5633333333333334
4,20,0.4,0,0.615
4,20,0.4,42,0.585
4,20,0.4,99,0.595
4,21,0.1,0,0.56
4,21,0.1,42,0.61
4,21,0.1,99,0.57
4,21,0.2,0,0.58
4,21,0.2,42,0.635
4,21,0.2,99,0.595
4,21,0.3,0,0.59
4,21,0.3,42,0.6033333333333334
4,21,0.3,99,0.56
4,21,0.4,0,0.605
4,21,0.4,42,0.5875
4,21,0.4,99,0.59
4,22,0.1,0,0.55
4,22,0.1,42,0.61
4,22,0.1,99,0.55
4,22,0.2,0,0.6
4,22,0.2,42,0.645
4,22,0.2,99,0.61
4,22,0.3,0,0.5966666666666667
4,22,0.3,42,0.6033333333333334
4,22,0.3,99,0.5633333333333334
4,22,0.4,0,0.605
4,22,0.4,42,0.5825
4,22,0.4,99,0.58
4,23,0.1,0,0.56
4,23,0.1,42,0.62
4,23,0.1,99,0.55
4,23,0.2,0,0.6
4,23,0.2,42,0.645
4,23,0.2,99,0.605
4,23,0.3,0,0.5866666666666667
4,23,0.3,42,0.6
4,23,0.3,99,0.5633333333333334
4,23,0.4,0,0.5875
4,23,0.4,42,0.57
4,23,0.4,99,0.5775
4,24,0.1,0,0.57
4,24,0.1,42,0.61
4,24,0.1,99,0.56
4,24,0.2,0,0.595
4,24,0.2,42,0.635
4,24,0.2,99,0.59
4,24,0.3,0,0.59
4,24,0.3,42,0.5933333333333334
4,24,0.3,99,0.56
4,24,0.4,0,0.59
4,24,0.4,42,0.5475
4,24,0.4,99,0.585
4,25,0.1,0,0.57
4,25,0.1,42,0.63
4,25,0.1,99,0.56
4,25,0.2,0,0.605
4,25,0.2,42,0.63
4,25,0.2,99,0.6
4,25,0.3,0,0.5866666666666667
4,25,0.3,42,0.5866666666666667
4,25,0.3,99,0.5633333333333334
4,25,0.4,0,0.5925
4,25,0.4,42,0.56
4,25,0.4,99,0.5675
4,26,0.1,0,0.57
4,26,0.1,42,0.62
4,26,0.1,99,0.54
4,26,0.2,0,0.615
4,26,0.2,42,0.63
4,26,0.2,99,0.6
4,26,0.3,0,0.5833333333333334
4,26,0.3,42,0.5833333333333334
4,26,0.3,99,0.56
4,26,0.4,0,0.595
4,26,0.4,42,0.5575
4,26,0.4,99,0.565
4,27,0.1,0,0.57
4,27,0.1,42,0.62
4,27,0.1,99,0.54
4,27,0.2,0,0.61
4,27,0.2,42,0.63
4,27,0.2,99,0.61
4,27,0.3,0,0.5766666666666667
4,27,0.3,42,0.5766666666666667
4,27,0.3,99,0.55
4,27,0.4,0,0.59
4,27,0.4,42,0.5625
4,27,0.4,99,0.565
4,28,0.1,0,0.59
4,28,0.1,42,0.63
4,28,0.1,99,0.55
4,28,0.2,0,0.59
4,28,0.2,42,0.62
4,28,0.2,99,0.605
4,28,0.3,0,0.5633333333333334
4,28,0.3,42,0.58
4,28,0.3,99,0.5466666666666666
4,28,0.4,0,0.58
4,28,0.4,42,0.565
4,28,0.4,99,0.57
4,29,0.1,0,0.6
4,29,0.1,42,0.63
4,29,0.1,99,0.54
4,29,0.2,0,0.6
4,29,0.2,42,0.635
4,29,0.2,99,0.61
4,29,0.3,0,0.5633333333333334
4,29,0.3,42,0.6
4,29,0.3,99,0.5466666666666666
4,29,0.4,0,0.575
4,29,0.4,42,0.5725
4,29,0.4,99,0.57
4,30,0.1,0,0.59
4,30,0.1,42,0.63
4,30,0.1,99,0.54
4,30,0.2,0,0.595
4,30,0.2,42,0.625
4,30,0.2,99,0.59
4,30,0.3,0,0.5666666666666667
4,30,0.3,42,0.59
4,30,0.3,99,0.5533333333333333
4,30,0.4,0,0.575
4,30,0.4,42,0.58
4,30,0.4,99,0.5675
5,1,0.1,0,0.59
5,1,0.1,42,0.67
5,1,0.1,99,0.59
5,1,0.2,0,0.63
5,1,0.2,42,0.695
5,1,0.2,99,0.625
5,1,0.3,0,0.6333333333333333
5,1,0.3,42,0.6466666666666666
5,1,0.3,99,0.6166666666666667
5,1,0.4,0,0.625
5,1,0.4,42,0.6175
5,1,0.4,99,0.61
5,2,0.1,0,0.57
5,2,0.1,42,0.66
5,2,0.1,99,0.6
5,2,0.2,0,0.585
5,2,0.2,42,0.64
5,2,0.2,99,0.625
5,2,0.3,0,0.59
5,2,0.3,42,0.6066666666666667
5,2,0.3,99,0.6
5,2,0.4,0,0.5875
5,2,0.4,42,0.595
5,2,0.4,99,0.5825
5,3,0.1,0,0.65
5,3,0.1,42,0.65
5,3,0.1,99,0.6
5,3,0.2,0,0.645
5,3,0.2,42,0.67
5,3,0.2,99,0.625
5,3,0.3,0,0.66
5,3,0.3,42,0.6333333333333333
5,3,0.3,99,0.5933333333333334
5,3,0.4,0,0.64
5,3,0.4,42,0.635
5,3,0.4,99,0.5875
5,4,0.1,0,0.65
5,4,0.1,42,0.7
5,4,0.1,99,0.64
5,4,0.2,0,0.685
5,4,0.2,42,0.675
5,4,0.2,99,0.665
5,4,0.3,0,0.6833333333333333
5,4,0.3,42,0.6466666666666666
5,4,0.3,99,0.6066666666666667
5,4,0.4,0,0.6475
5,4,0.4,42,0.65
5,4,0.4,99,0.6075
5,5,0.1,0,0.67
5,5,0.1,42,0.68
5,5,0.1,99,0.58
5,5,0.2,0,0.7
5,5,0.2,42,0.675
5,5,0.2,99,0.625
5,5,0.3,0,0.6833333333333333
5,5,0.3,42,0.6366666666666667
5,5,0.3,99,0.61
5,5,0.4,0,0.6525
5,5,0.4,42,0.6225
5,5,0.4,99,0.62
5,6,0.1,0,0.69
5,6,0.1,42,0.69
5,6,0.1,99,0.58
5,6,0.2,0,0.695
5,6,0.2,42,0.665
5,6,0.2,99,0.615
5,6,0.3,0,0.6833333333333333
5,6,0.3,42,0.6366666666666667
5,6,0.3,99,0.6266666666666667
5,6,0.4,0,0.645
5,6,0.4,42,0.64
5,6,0.4,99,0.625
5,7,0.1,0,0.68
5,7,0.1,42,0.69
5,7,0.1,99,0.58
5,7,0.2,0,0.67
5,7,0.2,42,0.675
5,7,0.2,99,0.635
5,7,0.3,0,0.6733333333333333
5,7,0.3,42,0.6633333333333333
5,7,0.3,99,0.6333333333333333
5,7,0.4,0,0.645
5,7,0.4,42,0.6425
5,7,0.4,99,0.6425
5,8,0.1,0,0.66
5,8,0.1,42,0.68
5,8,0.1,99,0.57
5,8,0.2,0,0.655
5,8,0.2,42,0.685
5,8,0.2,99,0.635
5,8,0.3,0,0.6766666666666666
5,8,0.3,42,0.6533333333333333
5,8,0.3,99,0.6366666666666667
5,8,0.4,0,0.63
5,8,0.4,42,0.6375
5,8,0.4,99,0.645
5,9,0.1,0,0.65
5,9,0.1,42,0.69
5,9,0.1,99,0.6
5,9,0.2,0,0.67
5,9,0.2,42,0.685
5,9,0.2,99,0.65
5,9,0.3,0,0.6533333333333333
5,9,0.3,42,0.66
5,9,0.3,99,0.6266666666666667
5,9,0.4,0,0.635
5,9,0.4,42,0.6225
5,9,0.4,99,0.6175
5,10,0.1,0,0.72
5,10,0.1,42,0.68
5,10,0.1,99,0.63
5,10,0.2,0,0.675
5,10,0.2,42,0.67
5,10,0.2,99,0.65
5,10,0.3,0,0.65
5,10,0.3,42,0.6566666666666666
5,10,0.3,99,0.6133333333333333
5,10,0.4,0,0.6275
5,10,0.4,42,0.6325
5,10,0.4,99,0.6175
5,11,0.1,0,0.67
5,11,0.1,42,0.65
5,11,0.1,99,0.64
5,11,0.2,0,0.65
5,11,0.2,42,0.67
5,11,0.2,99,0.66
5,11,0.3,0,0.6266666666666667
5,11,0.3,42,0.66
5,11,0.3,99,0.61
5,11,0.4,0,0.615
5,11,0.4,42,0.6325
5,11,0.4,99,0.625
5,12,0.1,0,0.69
5,12,0.1,42,0.65
5,12,0.1,99,0.62
5,12,0.2,0,0.64
5,12,0.2,42,0.655
5,12,0.2,99,0.67
5,12,0.3,0,0.6366666666666667
5,12,0.3,42,0.66
5,12,0.3,99,0.6266666666666667
5,12,0.4,0,0.6175
5,12,0.4,42,0.63
5,12,0.4,99,0.6325
5,13,0.1,0,0.67
5,13,0.1,42,0.65
5,13,0.1,99,0.63
5,13,0.2,0,0.66
5,13,0.2,42,0.655
5,13,0.2,99,0.655
5,13,0.3,0,0.62
5,13,0.3,42,0.6533333333333333
5,13,0.3,99,0.6166666666666667
5,13,0.4,0,0.6175
5,13,0.4,42,0.6175
5,13,0.4,99,0.61
5,14,0.1,0,0.64
5,14,0.1,42,0.66
5,14,0.1,99,0.64
5,14,0.2,0,0.64
5,14,0.2,42,0.67
5,14,0.2,99,0.675
5,14,0.3,0,0.6033333333333334
5,14,0.3,42,0.66
5,14,0.3,99,0.6133333333333333
5,14,0.4,0,0.615
5,14,0.4,42,0.62
5,14,0.4,99,0.605
5,15,0.1,0,0.62
5,15,0.1,42,0.68
5,15,0.1,99,0.62
5,15,0.2,0,0.64
5,15,0.2,42,0.68
5,15,0.2,99,0.67
5,15,0.3,0,0.6133333333333333
5,15,0.3,42,0.65
5,15,0.3,99,0.6
5,15,0.4,0,0.6325
5,15,0.4,42,0.61
5,15,0.4,99,0.6175
5,16,0.1,0,0.62
5,16,0.1,42,0.68
5,16,0.1,99,0.62
5,16,0.2,0,0.635
5,16,0.2,42,0.675
5,16,0.2,99,0.655
5,16,0.3,0,0.6
5,16,0.3,42,0.63
5,16,0.3,99,0.61
5,16,0.4,0,0.6175
5,16,0.4,42,0.605
5,16,0.4,99,0.6225
5,17,0.1,0,0.63
5,17,0.1,42,0.66
5,17,0.1,99,0.63
5,17,0.2,0,0.655
5,17,0.2,42,0.66
5,17,0.2,99,0.65
5,17,0.3,0,0.6133333333333333
5,17,0.3,42,0.6233333333333333
5,17,0.3,99,0.6033333333333334
5,17,0.4,0,0.625
5,17,0.4,42,0.6025
5,17,0.4,99,0.6175
5,18,0.1,0,0.61
5,18,0.1,42,0.66
5,18,0.1,99,0.6
5,18,0.2,0,0.63
5,18,0.2,42,0.65
5,18,0.2,99,0.645
5,18,0.3,0,0.6166666666666667
5,18,0.3,42,0.6066666666666667
5,18,0.3,99,0.6033333333333334
5,18,0.4,0,0.6175
5,18,0.4,42,0.595
5,18,0.4,99,0.6075
5,19,0.1,0,0.58
5,19,0.1,42,0.66
5,19,0.1,99,0.61
5,19,0.2,0,0.62
5,19,0.2,42,0.675
5,19,0.2,99,0.655
5,19,0.3,0,0.6033333333333334
5,19,0.3,42,0.6266666666666667
5,19,0.3,99,0.61
5,19,0.4,0,0.6225
5,19,0.4,42,0.5875
5,19,0.4,99,0.6025
5,20,0.1,0,0.58
5,20,0.1,42,0.68
5,20,0.1,99,0.6
5,20,0.2,0,0.625
5,20,0.2,42,0.65
5,20,0.2,99,0.65
5,20,0.3,0,0.6066666666666667
5,20,0.3,42,0.6266666666666667
5,20,0.3,99,0.6
5,20,0.4,0,0.615
5,20,0.4,42,0.5875
5,20,0.4,99,0.6
5,21,0.1,0,0.58
5,21,0.1,42,0.68
5,21,0.1,99,0.62
5,21,0.2,0,0.625
5,21,0.2,42,0.655
5,21,0.2,99,0.64
5,21,0.3,0,0.62
5,21,0.3,42,0.62
5,21,0.3,99,0.5966666666666667
5,21,0.4,0,0.6175
5,21,0.4,42,0.575
5,21,0.4,99,0.6025
5,22,0.1,0,0.59
5,22,0.1,42,0.68
5,22,0.1,99,0.61
5,22,0.2,0,0.63
5,22,0.2,42,0.655
5,22,0.2,99,0.64
5,22,0.3,0,0.62
5,22,0.3,42,0.6266666666666667
5,22,0.3,99,0.5866666666666667
5,22,0.4,0,0.6175
5,22,0.4,42,0.5825
5,22,0.4,99,0.5925
5,23,0.1,0,0.59
5,23,0.1,42,0.64
5,23,0.1,99,0.61
5,23,0.2,0,0.605
5,23,0.2,42,0.67
5,23,0.2,99,0.635
5,23,0.3,0,0.6233333333333333
5,23,0.3,42,0.6133333333333333
5,23,0.3,99,0.59
5,23,0.4,0,0.615
5,23,0.4,42,0.5825
5,23,0.4,99,0.595
5,24,0.1,0,0.58
5,24,0.1,42,0.66
5,24,0.1,99,0.6
5,24,0.2,0,0.62
5,24,0.2,42,0.665
5,24,0.2,99,0.635
5,24,0.3,0,0.62
5,24,0.3,42,0.6166666666666667
5,24,0.3,99,0.5833333333333334
5,24,0.4,0,0.62
5,24,0.4,42,0.57
5,24,0.4,99,0.5925
5,25,0.1,0,0.61
5,25,0.1,42,0.64
5,25,0.1,99,0.59
5,25,0.2,0,0.63
5,25,0.2,42,0.645
5,25,0.2,99,0.63
5,25,0.3,0,0.6166666666666667
5,25,0.3,42,0.6133333333333333
5,25,0.3,99,0.5866666666666667
5,25,0.4,0,0.6075
5,25,0.4,42,0.575
5,25,0.4,99,0.595
5,26,0.1,0,0.6
5,26,0.1,42,0.64
5,26,0.1,99,0.59
5,26,0.2,0,0.63
5,26,0.2,42,0.655
5,26,0.2,99,0.635
5,26,0.3,0,0.6033333333333334
5,26,0.3,42,0.6066666666666667
5,26,0.3,99,0.5866666666666667
5,26,0.4,0,0.605
5,26,0.4,42,0.5825
5,26,0.4,99,0.59
5,27,0.1,0,0.62
5,27,0.1,42,0.63
5,27,0.1,99,0.58
5,27,0.2,0,0.615
5,27,0.2,42,0.63
5,27,0.2,99,0.645
5,27,0.3,0,0.59
5,27,0.3,42,0.5966666666666667
5,27,0.3,99,0.5733333333333334
5,27,0.4,0,0.595
5,27,0.4,42,0.585
5,27,0.4,99,0.575
5,28,0.1,0,0.61
5,28,0.1,42,0.62
5,28,0.1,99,0.56
5,28,0.2,0,0.63
5,28,0.2,42,0.635
5,28,0.2,99,0.635
5,28,0.3,0,0.59
5,28,0.3,42,0.6033333333333334
5,28,0.3,99,0.5633333333333334
5,28,0.4,0,0.5825
5,28,0.4,42,0.57
5,28,0.4,99,0.5825
5,29,0.1,0,0.58
5,29,0.1,42,0.63
5,29,0.1,99,0.58
5,29,0.2,0,0.625
5,29,0.2,42,0.63
5,29,0.2,99,0.63
5,29,0.3,0,0.5866666666666667
5,29,0.3,42,0.5966666666666667
5,29,0.3,99,0.56
5,29,0.4,0,0.585
5,29,0.4,42,0.5825
5,29,0.4,99,0.5725
5,30,0.1,0,0.6
5,30,0.1,42,0.62
5,30,0.1,99,0.58
5,30,0.2,0,0.6
5,30,0.2,42,0.625
5,30,0.2,99,0.62
5,30,0.3,0,0.5833333333333334
5,30,0.3,42,0.5933333333333334
5,30,0.3,99,0.55
5,30,0.4,0,0.5825
5,30,0.4,42,0.5825
5,30,0.4,99,0.5775
6,1,0.1,0,0.62
6,1,0.1,42,0.68
6,1,0.1,99,0.6
6,1,0.2,0,0.64
6,1,0.2,42,0.695
6,1,0.2,99,0.65
6,1,0.3,0,0.66
6,1,0.3,42,0.68
6,1,0.3,99,0.6466666666666666
6,1,0.4,0,0.645
6,1,0.4,42,0.655
6,1,0.4,99,0.615
6,2,0.1,0,0.57
6,2,0.1,42,0.69
6,2,0.1,99,0.61
6,2,0.2,0,0.59
6,2,0.2,42,0.665
6,2,0.2,99,0.66
6,2,0.3,0,0.6133333333333333
6,2,0.3,42,0.6433333333333333
6,2,0.3,99,0.63
6,2,0.4,0,0.6075
6,2,0.4,42,0.635
6,2,0.4,99,0.6125
6,3,0.1,0,0.66
6,3,0.1,42,0.65
6,3,0.1,99,0.63
6,3,0.2,0,0.655
6,3,0.2,42,0.67
6,3,0.2,99,0.67
6,3,0.3,0,0.6533333333333333
6,3,0.3,42,0.64
6,3,0.3,99,0.64
6,3,0.4,0,0.63
6,3,0.4,42,0.625
6,3,0.4,99,0.635
6,4,0.1,0,0.73
6,4,0.1,42,0.66
6,4,0.1,99,0.64
6,4,0.2,0,0.71
6,4,0.2,42,0.67
6,4,0.2,99,0.665
6,4,0.3,0,0.69
6,4,0.3,42,0.6633333333333333
6,4,0.3,99,0.6333333333333333
6,4,0.4,0,0.6575
6,4,0.4,42,0.635
6,4,0.4,99,0.6325
6,5,0.1,0,0.72
6,5,0.1,42,0.66
6,5,0.1,99,0.63
6,5,0.2,0,0.725
6,5,0.2,42,0.68
6,5,0.2,99,0.655
6,5,0.3,0,0.6966666666666667
6,5,0.3,42,0.6666666666666666
6,5,0.3,99,0.6466666666666666
