trial_id,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,best_round,cv_logloss_mean,cv_logloss_std,cv_accuracy_mean,cv_accuracy_std
0,0.6872700594236812,3.6010467344475403,0.06504856968981275,6,5,202,0.00010291881465670109,0.002802849769496466,0.7296244459829335,104,0.9778323082905264,0.07824270036145226,0.73,0.04319288135792748
1,0.6668543055695109,1.931084870540406e-07,0.040957144541603416,6,2,443,0.31044435499483225,0.00892622738184373,0.5909124836035503,98,0.8613786559086293,0.06690980717589769,0.7725,0.0411931426332102
2,0.5917022549267169,5.472429642032198e-06,0.0199473547030745,5,9,148,0.0005284111125757584,0.061691603037343404,0.5233328316068078,148,1.1780650657787919,0.04890624768801857,0.6787500000000001,0.043409388385463335
3,0.9868777594207296,1.2443486010325558e-06,0.0016766527469302226,7,3,463,0.00042472707398058225,0.4490677404109781,0.5232252063599989,31,2.2327149868011475,0.0018118896285453901,0.63,0.0369543637477362
4,0.8037724259507192,3.425445902633376e-07,0.0014492412389916862,5,9,415,0.0011737996092661858,0.05315650460410773,0.5079831261101071,20,2.276432810127735,0.0008545184464498401,0.49749999999999994,0.025799709300687847
5,0.6154469128110744,1.476485527035526e-06,0.04926364988526881,5,13,363,2.039373116525212e-08,11.779794101330705,0.6293899908000085,245,0.9356722205318511,0.07447357470125483,0.72,0.02663409469082815
6,0.831261142176991,6.388511557344611e-06,0.01942099825171803,3,4,409,1.9134610757932285e-08,5.90216120103914,0.7248770666848828,141,1.1902062274701892,0.0504329395785893,0.7075,0.039210967853395305
7,0.6975751180009072,2.1874079799487576,0.06332000185282426,8,8,561,5.805581976088804e-07,0.001593999043568401,0.6626651653816322,75,0.9470287712244317,0.0743225693260935,0.7262500000000001,0.03674234614174767
8,0.6943386448447411,2.7678419414850017e-06,0.11294923622078903,3,9,351,0.0029060844403562135,0.017206074702554055,0.6481367528520412,109,0.7743056119710673,0.08898115263046887,0.76125,0.020310096011589906
9,0.5826334695315012,1.382699037945253e-08,0.011189657849413852,2,12,235,1.1212412169964432e-08,4.476305242680426,0.8534286719238086,235,1.3327772404253484,0.04802233856754909,0.6525,0.05341465154805373
10,0.8645035840204937,0.08738424135626986,0.00152551885793314,8,10,140,1.716473409066866,6.393310307063141,0.7247253370691017,2,2.300187002122402,5.9852211285534745e-05,0.50125,0.04019483797703383
11,0.5477050582452057,2.17452432291623e-05,0.04537335394667876,6,3,271,0.005470376807480391,9.37905380401463,0.7361074625809747,212,0.7778822780284099,0.07117839857208973,0.7875,0.03446012188022555
12,0.5597971229691509,0.02625445968759339,0.07665788170871725,3,7,354,2.0165774425168896e-06,0.001517141482146489,0.8553314448428937,114,0.7526112947304501,0.0932565507980911,0.77875,0.04720301897124802
13,0.5554454104059157,8.995566465852161e-05,0.0031599697383525734,9,7,340,6.748446817464346e-06,0.18920501825415298,0.9537832369630466,272,1.5885611790418623,0.02747824884352868,0.6925,0.04700398919240792
14,0.6246461145744375,4.9368087974032924e-05,0.07440322909623881,5,13,259,0.002453517717010258,1.2901386652687716,0.9402339195076288,81,0.896925840866752,0.07992198850260161,0.73125,0.04312047077665085
15,0.8121770240668966,4.578288672385767e-06,0.001825248807094868,5,12,207,4.776728196949699e-07,9.910483966084707,0.7696711209578253,18,2.2803703644871716,0.0007088907729907697,0.5075000000000001,0.01870828693386972
16,0.9037200775820313,1.16097187606918,0.0061338502201741816,2,1,476,0.006748559555809631,0.001005378956729769,0.6762844281670846,166,1.602967952340841,0.027688516916851508,0.6387499999999999,0.03860861302870124
17,0.6523906290790145,3.033211391057483e-07,0.02103799040280046,7,5,324,1.1989147575590843e-07,0.03247461864697117,0.9714548519562596,133,0.960956279244274,0.05857914031233714,0.75625,0.029843340965783297
18,0.6616014660103776,0.0004667836070663388,0.05513954848805309,2,14,596,1.928584737076551e-06,0.012743656837267761,0.8481521364198942,113,0.9382269918732344,0.07704105675313849,0.72375,0.03386554296036017
19,0.856135294962221,2.1517032190107035e-07,0.29615847301836046,4,1,101,0.0003342806277473177,0.0017001083930806495,0.6393232321183058,101,0.7170702967212129,0.09720447487187633,0.77625,0.024811791551599006
20,0.9541329429833268,1.4323759352560882e-06,0.0022851892235553474,5,10,259,0.0009463195268496258,0.4503758554986515,0.5404266631663577,45,2.215613752603531,0.0019484251666870367,0.5050000000000001,0.012747548783981941
21,0.6848272280307022,1.5116089146878039e-06,0.09760556079350484,6,4,197,0.005032310118297565,0.2504541462577912,0.5451448850272042,102,0.7224356522876769,0.0741985893529703,0.76625,0.03762479235823103
22,0.917651247794619,7.709400093120135e-06,0.0028975368407468498,6,3,247,8.582822811754835e-06,0.009683801423947556,0.855574766219009,43,2.1049614790081974,0.0074596118720829385,0.655,0.01952562418976665
23,0.9047505230698577,1.3740226301938833e-05,0.0017307764564676925,2,1,523,3.024252976134463e-05,15.626213095342772,0.5687604720729966,45,2.259485516250133,0.0013671267052179524,0.5725,0.03635759893062246
24,0.6705331755251293,1.050175037995661e-07,0.19524423350212713,7,10,198,1.1401190340140422e-06,0.006071477958471642,0.9910841716647179,74,0.7587741018057568,0.08802993055708391,0.7575000000000001,0.027499999999999997
25,0.7583179456355071,2.225679232473883e-06,0.29365757950446286,7,12,552,1.2698795062871437,0.6830806621753385,0.6695148955243504,49,0.8639712229801807,0.07888933159161704,0.72875,0.025495097567963938
26,0.6746047873063304,0.03416654859330391,0.16682106627319299,9,6,219,0.9770817213609811,6.45223006109561,0.9678174971104738,72,0.7698756890650839,0.08170051742934599,0.7625,0.03972562145517676
27,0.8926703255569718,0.010492870003991251,0.02744297388220333,9,14,572,0.009365175535873002,0.0010535649755588846,0.5804040257087493,184,1.0588533208332955,0.05573034006889583,0.70625,0.031124748994971828
28,0.7743668946832931,0.01686773538090171,0.04120852721203149,2,4,260,1.4543812687035209e-08,0.16263800928161543,0.5894113546106644,260,0.7331804188957903,0.07967525742104482,0.7725,0.04081206929328627
29,0.6832343922914299,0.04983502810350691,0.06107389382483698,9,1,275,6.967434753443191e-08,0.044290260796914005,0.6326011838408627,65,0.8230837197345682,0.07017547715446115,0.78125,0.04592793267718459
30,0.6219948216895418,5.716036492601785,0.009413491373461895,7,8,382,8.11987398985281e-05,0.03692695353263881,0.8225516810152824,162,1.4196014430373907,0.044781968990030306,0.68125,0.05318011846545662
31,0.8344620298315498,0.5991120927108871,0.003717036455046942,9,3,103,1.6551741608613844e-08,0.7759928779676626,0.5885553397035245,59,2.0437347792088985,0.009353429049596374,0.65125,0.03737479096931512
32,0.9702292921764571,3.8490822633646453,0.18459928994811223,4,12,332,3.7813477875563253,0.030255840291883586,0.776382483417745,62,1.250478732343763,0.06174255522606374,0.6475000000000001,0.04062019202317979
33,0.7861462345854191,6.652490353085203,0.0015368865581893484,6,5,515,0.4573303711170018,0.026236037644516635,0.5847463733430462,78,2.1768018023669717,0.003600651668066443,0.55625,0.034686092313779025
34,0.7784006312291751,2.663133682430129,0.05298466627430952,9,14,379,7.590466336756462e-07,1.0110925354201408,0.679323390648082,134,0.9892265919130295,0.06449394288331319,0.705,0.027782638463616085
35,0.6270818245348694,4.5458520370886246e-06,0.00629502347255512,9,1,492,0.021006647887921025,0.04068979239328833,0.6467959221322467,76,1.7406237667798994,0.015265594230108898,0.74625,0.02866836235294929
36,0.9046805777392568,0.19544319431466992,0.14055401945355062,6,12,490,0.000326322223997746,3.750285349198226,0.8249819653888826,77,0.8145581655786372,0.09228497404713266,0.74,0.033213325638966056
37,0.8509834386288517,0.14525598138964968,0.16019580864213423,8,12,453,7.011928170388231e-08,0.3881774568655705,0.517971136898371,94,0.882098802040564,0.06906948771398903,0.7325,0.02481179155159901
38,0.7327990090662301,0.0007652471350809116,0.005126222187253493,3,10,441,1.7875666543536039e-06,0.0014923401208253462,0.6516327573366114,65,2.02006171554327,0.007765383671021001,0.5537500000000001,0.029474565306378975
39,0.7685412135983277,8.706852277189221e-06,0.11239109576115039,5,12,207,0.00403658667619465,0.002410521167810011,0.5258408605843039,80,0.9231449157348834,0.06897088152900173,0.7175,0.03020761493398642
40,0.7656773157840739,0.0007340338611651199,0.037930726187668136,5,13,469,0.00044330551549072065,0.0279199919899146,0.8975930973843518,154,0.8833511255402119,0.08436449509071861,0.74,0.038850675669800126
41,0.6354161256310371,8.927765745601032e-05,0.0015643933810778677,6,10,216,5.343880028527086e-08,0.08272101210740913,0.8442499503826832,37,2.2388541880249972,0.0021293094317895492,0.5587500000000001,0.028668362352949294
42,0.5290967977542218,1.7255341095344274,0.01246694691815194,9,14,217,0.0269999714107099,0.9031995397557581,0.6399669484729714,217,1.3207348856702448,0.04285422052042419,0.62875,0.04100304866714181
43,0.977432640331597,0.043759489843010535,0.023615775201572906,7,13,346,2.6880983186312132e-08,0.3421505370897252,0.5793232238212456,221,1.0244103115983307,0.06172060993860678,0.7075,0.03409545424246465
44,0.5600823239028211,1.1937599389838553e-05,0.0016880970739366217,8,1,193,0.5002018067635705,1.4137139981958635,0.7370869145436626,71,2.146675091683865,0.004330074890194431,0.7175,0.03544361719689457
45,0.5489170803255008,0.0002657925942352368,0.014888364300159954,2,14,321,0.007046332680293073,0.0016412155797932318,0.9745728657956929,15,2.1146668088436127,0.006079006938945156,0.5287499999999999,0.03720719016534305
46,0.9433401936490238,2.22865379917726e-06,0.0010912171980846832,4,10,195,0.510985493128338,0.8893060737814291,0.5814672135407148,18,2.2855037099123003,0.0005985431432512558,0.48750000000000004,0.01723006094011278
47,0.5352843737002149,0.0060502525566875276,0.0011632464366273746,9,11,439,0.001511010912721949,0.05468696567461758,0.8216441092211766,43,2.2511223724484446,0.0014759935393844452,0.54875,0.03072051431861127
48,0.7291264452457583,0.0008138626231308923,0.21484363335492535,4,1,516,0.007300673841587529,0.008420753231407164,0.6369805636605669,67,0.664710350768364,0.0818208082741512,0.7875,0.03186887195995491
49,0.607294559854187,2.4850306467131604e-05,0.001248867613123264,3,3,314,4.3721780152874547e-08,0.02679739476679992,0.9224376554847273,59,2.1984979036450385,0.004098643760971927,0.635,0.03127499000799201
50,0.511635967867913,0.21390273781908226,0.004991010153018044,5,10,213,0.004575995840498729,8.482983107673709,0.8675355219019429,27,2.205393741428852,0.0035081943049898095,0.575,0.03770775782249589
51,0.9017404651924243,3.4539110844500054e-06,0.0027513083443503725,2,8,291,0.0015251802657665575,1.886582129143319,0.5638448647112329,37,2.216899834871292,0.0019194978842889108,0.52,0.030465144017384864
52,0.6250082246080524,0.0016784024743330384,0.1405895296702052,9,5,367,7.260160911958054e-05,2.300068748470742,0.8772714370423411,90,0.7008524397114525,0.07477976236192331,0.785,0.030771334062727924
53,0.5515619344179663,1.3273215945860712,0.017847253435850603,9,9,441,4.772177300075398e-06,0.0028031379007579338,0.5267426483736845,249,1.0177941279206424,0.06411664061024497,0.7162499999999999,0.026398390102428594
54,0.9792707484415992,0.42100601124379927,0.007570824706158706,5,14,322,3.5930587834138925,0.3692758931133953,0.8159186060848996,227,1.5110440917313102,0.03721710392746684,0.625,0.03579455265819089
55,0.7242227609891598,4.3540854235085346e-06,0.00651841386381344,4,5,583,3.279071495408098,3.1474377818971684,0.556732301008724,120,1.8376822893321514,0.014725133149299345,0.62375,0.052944546461368425
56,0.9654645528436463,5.864538973811341,0.2931179724283817,3,5,262,0.9757479439393868,0.03724680809051286,0.558533508213803,30,1.2369400647561997,0.06557552293159741,0.63625,0.046670386756486174
57,0.5714958410264179,0.07138314619350962,0.033993908780759724,6,6,106,6.836334042594451e-05,0.00991977016438475,0.6983258009771259,106,0.9429075777251275,0.06495835093613019,0.74375,0.04592793267718459
58,0.9459484543883883,2.086620141746946e-07,0.01868835877799022,7,3,235,2.3358081090126034e-05,0.0456467471476232,0.9063997836287513,105,1.0712209729850293,0.05040100384641221,0.735,0.022569337606584736
59,0.9736242886919293,7.4818599475110625,0.07348676264040307,7,12,514,0.00021627329238738688,0.04923753173773047,0.8525421821483299,79,1.221487654764205,0.05669087729856334,0.665,0.029738443133425798
60,0.6243620772151439,9.38151033141308e-06,0.011917630003680473,6,13,341,0.00016517555622018551,0.001786802667957837,0.559408958134036,341,1.1385292861796914,0.05414230393309962,0.6699999999999999,0.03588175023601831
61,0.5587631233885524,0.006964544522235876,0.07047638630346495,6,12,289,3.999503082535099e-05,0.13765357396078304,0.5414456608466771,142,0.911817827420309,0.06943814419348701,0.72,0.022150056433336687
62,0.7641850606486046,8.453226083908279e-05,0.09703353858572143,6,13,416,8.02005773116694e-06,0.0015642658687075451,0.9623216651117981,50,0.9210837154043838,0.08126390959134161,0.735,0.030516389039334263
63,0.9595578576393298,1.8919580903124127e-06,0.052798024574822404,2,2,146,0.004619423115484311,1.3030204850447675,0.7272705323838866,146,0.8024280512402765,0.07523452404837207,0.76625,0.037207190165343046
64,0.8137790400420317,0.001814800153417629,0.1707173503746486,2,11,111,4.2493418124358335,0.0018157819161548035,0.697260899304065,111,0.8824794874386862,0.07974981036264607,0.725,0.033773140215265736
65,0.5533780329679422,1.0493988481597925e-05,0.00263219279758098,5,10,235,1.5141540141293391e-05,0.4102977957587027,0.5388673184824924,145,2.0227686560153963,0.008303138248133288,0.54375,0.04088856808449032
66,0.9871974038330833,7.5144413702907125,0.05363289266069672,2,9,516,5.0218124361005515e-05,0.4997209719106854,0.6354788212575649,62,1.3159150288626553,0.04942297368375055,0.64125,0.041193142633210215
67,0.5665925626118749,4.850688837960077e-08,0.21370337438085682,4,5,402,1.873220778579575,0.0023467926001230067,0.9383307429628964,97,0.7338435926963575,0.070688465890174,0.7725,0.02455860338048562
68,0.775793936272035,3.0444465254047196e-07,0.01044068012695183,7,1,245,7.682192116846543,0.004714489363270081,0.7970653576760676,43,1.9036568692326548,0.015329479298106342,0.65375,0.03504461442219045
69,0.6904454283155108,5.360799696389113,0.1219075725255199,6,1,197,2.144849424684117e-08,0.003974405416815576,0.5068359824134987,70,1.1312618715502323,0.0551448983450148,0.6825,0.03409545424246463
70,0.5376795301762312,0.016804653982347404,0.021068834673593696,6,6,358,0.0009974367153404752,2.7723617679895187,0.9723828649412141,216,0.8828554097982122,0.0678537109081304,0.7625,0.042938910093294175
71,0.9248236953387057,1.6831891217475308e-06,0.01306328656011828,7,1,150,2.9688357649855495e-06,0.008468048016474031,0.9391103337395961,43,1.6341949948668482,0.01792380059647688,0.6875,0.027950849718747364
72,0.8784995660861143,2.6428238055977135e-08,0.004629502423508547,8,10,349,0.00048169186088764174,2.869214963190627,0.7600817505559967,70,2.0394897453486918,0.007950902742027106,0.5375,0.032596012026013234
73,0.9260907501592701,0.0009271746499000013,0.024519486565028243,7,11,412,0.002039872739856988,0.14100158746427527,0.7102678893325376,190,0.9465443579759448,0.07829709948345888,0.73875,0.03245188746436793
74,0.8923341319721547,0.005678742977584357,0.09867184682794487,8,6,291,1.351767469947463e-08,0.03712128583048964,0.7949588434273165,68,0.7589541268255562,0.07993195450455737,0.7725,0.028668362352949287
75,0.6961220225498661,8.65514400728423e-05,0.17366436783471773,5,9,265,0.00011433890447214117,11.92038582465421,0.6489797257709753,78,0.8430404601222836,0.07903332692091257,0.7375,0.02651650429449554
76,0.7618011380075056,0.019001016865546345,0.09396306275656996,3,8,500,0.0002685632833057292,0.014328193559586094,0.7295678781191306,106,0.7602479484141804,0.09069687751411705,0.7625,0.041645828122394195
77,0.9900162876427385,0.00027137063190650336,0.006521651707797611,4,11,339,1.1859568669774254e-05,0.2543275820531488,0.730059579491786,51,2.013659893721342,0.009812183260432256,0.5399999999999999,0.019999999999999993
78,0.7923830529745768,4.005939630522075e-05,0.05348194284361236,5,8,487,1.2912357744050557e-05,10.352147492152733,0.7369808201314362,174,0.8474108692677691,0.07708177295229722,0.75,0.04088856808449031
79,0.8337788692605136,3.5553211861858394e-07,0.0029944924024461472,4,5,104,1.2756855917274108e-05,0.036002559243708404,0.5159023407425826,14,2.2526270043849945,0.002232356014301159,0.5587500000000001,0.04850901977983064
80,0.7743576546037043,0.0006453741017505926,0.007617879035203032,7,2,532,0.00033943407477115374,1.2330519132649924,0.5196560699205495,111,1.611623249724507,0.025373058787869506,0.7125,0.03972562145517676
81,0.8997051994545213,0.004478200204192239,0.0015941421165466322,7,11,418,2.4864154010257734e-05,0.0010271130302169293,0.9341505535177934,20,2.264685807824135,0.0011067224058069988,0.52,0.03147419578003543
82,0.5422585038403409,0.0023741204028445767,0.2773819309332313,8,8,313,1.333671277287067e-06,2.525878835808015,0.7656328769867671,82,0.7429514762113104,0.09684733520795814,0.76375,0.04513867521316947
83,0.8602580306957324,3.639755932748574e-08,0.0023225637570547,4,7,102,1.139886313566193,0.19536283624291775,0.7660567426326579,102,2.0570409855246545,0.008069454263629048,0.56625,0.04304793839430641
84,0.553586005669888,0.00010634358609575454,0.020862077353345027,8,9,218,2.4863225446588643e-05,0.0012298756020598938,0.6610395827915891,218,0.9349172597378492,0.07587307530956987,0.735,0.039250796170268956
85,0.6057240034982723,8.860866014059985e-06,0.0019800006017055925,2,13,311,0.00018438664953177982,0.03889063406499766,0.8244114201457879,82,2.162291012406349,0.00473051546409965,0.52125,0.022569337606584722
86,0.739791050877125,0.0018104867985068512,0.0668649639440978,8,8,523,7.672482668451368e-05,0.0037255679199804524,0.6418879528993622,101,0.8260704469820486,0.08484012798987806,0.75125,0.04444097208657795
87,0.6815411481993175,0.006505117896694046,0.025935048842942725,9,11,464,9.400183500618412e-06,15.144380389982613,0.5037671815670374,56,1.830066492408514,0.01855291880115252,0.575,0.02592055169165966
88,0.6126663988562642,1.941830763231045e-05,0.01615712280212839,7,11,545,3.680073716668427e-06,0.0059733038706600424,0.9483827123132126,197,1.0266378227341921,0.06570982631956183,0.74125,0.038446391248074245
89,0.5401168728308211,0.0005255360422674464,0.010389692713301752,5,8,322,1.1735250562336812,0.3791532290893199,0.9586978065427658,322,1.025237791314721,0.06349509140972354,0.73875,0.03221024681681282
90,0.5026500031988027,5.964917845140241,0.016430252277127626,7,3,161,2.31410948358103,0.3109531654044197,0.7858063447349499,17,2.0317766423523427,0.009003700023344628,0.6175,0.03566335654421777
91,0.6399895468301421,0.08422410384447676,0.002906230425492398,7,4,374,6.245430014109046e-07,1.9781896025579904,0.7649200115905583,62,2.1022241105139257,0.006210185870839279,0.6525,0.03201562118716425
92,0.8536150478222222,0.08128595509637193,0.0016452365883042213,7,11,455,7.68740442607432e-06,0.4559178950926272,0.6846152407549481,78,2.1849210405349733,0.002820399077585285,0.51,0.010155048005794956
93,0.7271339861095498,0.0008658208928840391,0.022895298157465493,3,13,267,0.19447779091756484,0.013805657272427805,0.8407513611119646,218,0.9456270894687622,0.07536399008122764,0.72375,0.027214426321346564
94,0.8801139299448433,0.002294820207373801,0.014728258563897414,8,3,193,9.12626869345765e-08,6.438874987266253,0.8729872627743591,193,1.0946096813678743,0.05517602370150317,0.7162499999999999,0.02669269563007828
95,0.7042591464679584,2.49139508820249,0.2848737732944444,3,12,582,3.967038417701772e-08,2.080113397747583,0.787236556589956,33,0.9326382015366107,0.07914619490962992,0.7050000000000001,0.03779054114457742
