MFCC_N,K_N,TEST_SIZE,RANDOM_STATE,ACCURACY
1,5,0.3,0,0.7701034367701034
1,5,0.3,42,0.7437437437437437
1,5,0.3,99,0.7620954287620955
1,5,0.4,0,0.7505005005005005
1,5,0.4,42,0.744994994994995
1,5,0.4,99,0.7462462462462462
1,6,0.1,0,0.7667667667667668
1,6,0.1,42,0.7497497497497497
1,6,0.1,99,0.7527527527527528
1,6,0.2,0,0.7637637637637638
1,6,0.2,42,0.7437437437437437
1,6,0.2,99,0.7522522522522522
1,6,0.3,0,0.7567567567567568
1,6,0.3,42,0.7357357357357357
1,6,0.3,99,0.7550884217550884
1,6,0.4,0,0.742992992992993
1,6,0.4,42,0.7337337337337337
1,6,0.4,99,0.7392392392392393
1,7,0.1,0,0.7527527527527528
1,7,0.1,42,0.7427427427427428
1,7,0.1,99,0.7507507507507507
1,7,0.2,0,0.7577577577577578
1,7,0.2,42,0.7347347347347347
1,7,0.2,99,0.7577577577577578
1,7,0.3,0,0.7490824157490824
1,7,0.3,42,0.7290623957290624
1,7,0.3,99,0.7544210877544211
1,7,0.4,0,0.7347347347347347
1,7,0.4,42,0.7304804804804805
1,7,0.4,99,0.7354854854854855
1,8,0.1,0,0.7447447447447447
1,8,0.1,42,0.7367367367367368
1,8,0.1,99,0.7517517517517518
1,8,0.2,0,0.7397397397397397
1,8,0.2,42,0.7337337337337337
1,8,0.2,99,0.7522522522522522
1,8,0.3,0,0.7414080747414081
1,8,0.3,42,0.7267267267267268
1,8,0.3,99,0.7517517517517518
1,8,0.4,0,0.7247247247247247
1,8,0.4,42,0.7237237237237237
1,8,0.4,99,0.7269769769769769
1,9,0.1,0,0.7397397397397397
1,9,0.1,42,0.7267267267267268
1,9,0.1,99,0.7527527527527528
1,9,0.2,0,0.7417417417417418
1,9,0.2,42,0.7307307307307307
1,9,0.2,99,0.7502502502502503
1,9,0.3,0,0.7370704037370704
1,9,0.3,42,0.7217217217217218
1,9,0.3,99,0.7450784117450784
1,9,0.4,0,0.7184684684684685
1,9,0.4,42,0.7174674674674675
1,9,0.4,99,0.7214714714714715
1,10,0.1,0,0.7447447447447447
1,10,0.1,42,0.7177177177177178
1,10,0.1,99,0.7397397397397397
1,10,0.2,0,0.7387387387387387
1,10,0.2,42,0.7172172172172172
1,10,0.2,99,0.7372372372372372
1,10,0.3,0,0.7297297297297297
1,10,0.3,42,0.710377043710377
1,10,0.3,99,0.7344010677344011
1,10,0.4,0,0.7102102102102102
1,10,0.4,42,0.7112112112112112
1,10,0.4,99,0.7172172172172172
1,11,0.1,0,0.7347347347347347
1,11,0.1,42,0.7207207207207207
1,11,0.1,99,0.7507507507507507
1,11,0.2,0,0.7342342342342343
1,11,0.2,42,0.7137137137137137
1,11,0.2,99,0.7337337337337337
1,11,0.3,0,0.7237237237237237
1,11,0.3,42,0.7073740407073741
1,11,0.3,99,0.7307307307307307
1,11,0.4,0,0.7094594594594594
1,11,0.4,42,0.7064564564564565
1,11,0.4,99,0.7107107107107107
1,12,0.1,0,0.7357357357357357
1,12,0.1,42,0.7087087087087087
1,12,0.1,99,0.7387387387387387
1,12,0.2,0,0.7222222222222222
1,12,0.2,42,0.7127127127127127
1,12,0.2,99,0.7182182182182182
1,12,0.3,0,0.7180513847180514
1,12,0.3,42,0.7033700367033701
1,12,0.3,99,0.725392058725392
1,12,0.4,0,0.7029529529529529
1,12,0.4,42,0.7007007007007007
1,12,0.4,99,0.7077077077077077
1,13,0.1,0,0.7397397397397397
1,13,0.1,42,0.7027027027027027
1,13,0.1,99,0.7227227227227228
1,13,0.2,0,0.7232232232232232
1,13,0.2,42,0.7052052052052052
1,13,0.2,99,0.7142142142142142
1,13,0.3,0,0.7200533867200534
1,13,0.3,42,0.700367033700367
1,13,0.3,99,0.720387053720387
1,13,0.4,0,0.6964464464464465
1,13,0.4,42,0.6959459459459459
1,13,0.4,99,0.7037037037037037
1,14,0.1,0,0.7237237237237237
1,14,0.1,42,0.6966966966966966
1,14,0.1,99,0.7217217217217218
1,14,0.2,0,0.7082082082082082
1,14,0.2,42,0.7047047047047047
1,14,0.2,99,0.7122122122122122
1,14,0.3,0,0.7100433767100434
1,14,0.3,42,0.6990323656990324
1,14,0.3,99,0.7150483817150484
1,14,0.4,0,0.6941941941941941
1,14,0.4,42,0.6931931931931932
1,14,0.4,99,0.6994494494494494
1,15,0.1,0,0.7137137137137137
1,15,0.1,42,0.6946946946946947
1,15,0.1,99,0.7187187187187187
1,15,0.2,0,0.7107107107107107
1,15,0.2,42,0.7032032032032032
1,15,0.2,99,0.7072072072072072
1,15,0.3,0,0.7070403737070404
1,15,0.3,42,0.695362028695362
1,15,0.3,99,0.7100433767100434
1,15,0.4,0,0.6881881881881882
1,15,0.4,42,0.6856856856856857
1,15,0.4,99,0.6926926926926927
1,16,0.1,0,0.7017017017017017
1,16,0.1,42,0.6976976976976977
1,16,0.1,99,0.7227227227227228
1,16,0.2,0,0.6991991991991992
1,16,0.2,42,0.6971971971971972
1,16,0.2,99,0.7042042042042042
1,16,0.3,0,0.7040373707040374
1,16,0.3,42,0.684351017684351
1,16,0.3,99,0.6990323656990324
1,16,0.4,0,0.6864364364364365
1,16,0.4,42,0.6851851851851852
1,16,0.4,99,0.6874374374374375
1,17,0.1,0,0.7097097097097097
1,17,0.1,42,0.6876876876876877
1,17,0.1,99,0.7207207207207207
1,17,0.2,0,0.6946946946946947
1,17,0.2,42,0.6886886886886887
1,17,0.2,99,0.7002002002002002
1,17,0.3,0,0.7017017017017017
1,17,0.3,42,0.6830163496830164
1,17,0.3,99,0.6986986986986987
1,17,0.4,0,0.6866866866866866
1,17,0.4,42,0.6771771771771772
1,17,0.4,99,0.6819319319319319
1,18,0.1,0,0.7017017017017017
1,18,0.1,42,0.6766766766766766
1,18,0.1,99,0.7137137137137137
1,18,0.2,0,0.6926926926926927
1,18,0.2,42,0.6851851851851852
1,18,0.2,99,0.6951951951951952
1,18,0.3,0,0.694361027694361
1,18,0.3,42,0.6820153486820153
1,18,0.3,99,0.6920253586920253
1,18,0.4,0,0.6779279279279279
1,18,0.4,42,0.6766766766766766
1,18,0.4,99,0.6781781781781782
1,19,0.1,0,0.6976976976976977
1,19,0.1,42,0.6876876876876877
1,19,0.1,99,0.7067067067067067
1,19,0.2,0,0.6926926926926927
1,19,0.2,42,0.6876876876876877
1,19,0.2,99,0.6911911911911912
1,19,0.3,0,0.6940273606940274
1,19,0.3,42,0.678345011678345
1,19,0.3,99,0.6900233566900233
1,19,0.4,0,0.6791791791791791
1,19,0.4,42,0.6716716716716716
1,19,0.4,99,0.6734234234234234
1,20,0.1,0,0.6966966966966966
1,20,0.1,42,0.6726726726726727
1,20,0.1,99,0.7087087087087087
1,20,0.2,0,0.6866866866866866
1,20,0.2,42,0.6851851851851852
1,20,0.2,99,0.6856856856856857
1,20,0.3,0,0.6956956956956957
1,20,0.3,42,0.6786786786786787
1,20,0.3,99,0.6846846846846847
1,20,0.4,0,0.6731731731731732
1,20,0.4,42,0.6671671671671672
1,20,0.4,99,0.66991991991992
1,21,0.1,0,0.6866866866866866
1,21,0.1,42,0.6716716716716716
1,21,0.1,99,0.7037037037037037
1,21,0.2,0,0.6871871871871872
1,21,0.2,42,0.6791791791791791
1,21,0.2,99,0.6826826826826827
1,21,0.3,0,0.6890223556890224
1,21,0.3,42,0.6736736736736737
1,21,0.3,99,0.6830163496830164
1,21,0.4,0,0.6716716716716716
1,21,0.4,42,0.6636636636636637
1,21,0.4,99,0.6659159159159159
1,22,0.1,0,0.6846846846846847
1,22,0.1,42,0.6686686686686687
1,22,0.1,99,0.7007007007007007
1,22,0.2,0,0.6871871871871872
1,22,0.2,42,0.6821821821821822
1,22,0.2,99,0.6811811811811812
1,22,0.3,0,0.6880213546880214
1,22,0.3,42,0.6656656656656657
1,22,0.3,99,0.676343009676343
1,22,0.4,0,0.6654154154154154
1,22,0.4,42,0.6606606606606606
1,22,0.4,99,0.6681681681681682
1,23,0.1,0,0.6846846846846847
1,23,0.1,42,0.6666666666666666
1,23,0.1,99,0.6976976976976977
1,23,0.2,0,0.6811811811811812
1,23,0.2,42,0.6806806806806807
1,23,0.2,99,0.6761761761761762
1,23,0.3,0,0.684351017684351
1,23,0.3,42,0.6636636636636637
1,23,0.3,99,0.6746746746746747
1,23,0.4,0,0.6634134134134134
1,23,0.4,42,0.6576576576576577
1,23,0.4,99,0.6661661661661662
1,24,0.1,0,0.6826826826826827
1,24,0.1,42,0.6626626626626627
1,24,0.1,99,0.6946946946946947
1,24,0.2,0,0.6856856856856857
1,24,0.2,42,0.6721721721721722
1,24,0.2,99,0.6726726726726727
1,24,0.3,0,0.681348014681348
1,24,0.3,42,0.6616616616616616
1,24,0.3,99,0.6746746746746747
1,24,0.4,0,0.6606606606606606
1,24,0.4,42,0.6594094094094094
1,24,0.4,99,0.6634134134134134
1,25,0.1,0,0.6786786786786787
1,25,0.1,42,0.6646646646646647
1,25,0.1,99,0.6926926926926927
1,25,0.2,0,0.6826826826826827
1,25,0.2,42,0.6711711711711712
1,25,0.2,99,0.6716716716716716
1,25,0.3,0,0.6730063396730064
1,25,0.3,42,0.6559893226559893
1,25,0.3,99,0.676343009676343
1,25,0.4,0,0.6596596596596597
1,25,0.4,42,0.6534034034034034
1,25,0.4,99,0.6606606606606606
1,26,0.1,0,0.6726726726726727
1,26,0.1,42,0.6606606606606606
1,26,0.1,99,0.6886886886886887
1,26,0.2,0,0.6761761761761762
1,26,0.2,42,0.6671671671671672
1,26,0.2,99,0.6711711711711712
1,26,0.3,0,0.6716716716716716
1,26,0.3,42,0.654320987654321
1,26,0.3,99,0.6773440106773441
1,26,0.4,0,0.6554054054054054
1,26,0.4,42,0.6534034034034034
1,26,0.4,99,0.6571571571571572
1,27,0.1,0,0.6706706706706707
1,27,0.1,42,0.6496496496496497
1,27,0.1,99,0.6916916916916916
1,27,0.2,0,0.6706706706706707
1,27,0.2,42,0.6601601601601602
1,27,0.2,99,0.6661661661661662
1,27,0.3,0,0.667334000667334
1,27,0.3,42,0.6519853186519853
1,27,0.3,99,0.675342008675342
1,27,0.4,0,0.6561561561561562
1,27,0.4,42,0.6524024024024024
1,27,0.4,99,0.6556556556556556
1,28,0.1,0,0.6666666666666666
1,28,0.1,42,0.6546546546546547
1,28,0.1,99,0.6876876876876877
1,28,0.2,0,0.6681681681681682
1,28,0.2,42,0.6551551551551551
1,28,0.2,99,0.6621621621621622
1,28,0.3,0,0.666332999666333
1,28,0.3,42,0.649315982649316
1,28,0.3,99,0.668335001668335
1,28,0.4,0,0.6498998998998999
1,28,0.4,42,0.6498998998998999
1,28,0.4,99,0.6524024024024024
1,29,0.1,0,0.6646646646646647
1,29,0.1,42,0.6396396396396397
1,29,0.1,99,0.6746746746746747
1,29,0.2,0,0.6671671671671672
1,29,0.2,42,0.6496496496496497
1,29,0.2,99,0.6616616616616616
1,29,0.3,0,0.667334000667334
1,29,0.3,42,0.6473139806473139
1,29,0.3,99,0.6676676676676677
1,29,0.4,0,0.6496496496496497
1,29,0.4,42,0.6468968968968969
1,29,0.4,99,0.6546546546546547
1,30,0.1,0,0.6666666666666666
1,30,0.1,42,0.6386386386386387
1,30,0.1,99,0.6746746746746747
1,30,0.2,0,0.6596596596596597
1,30,0.2,42,0.6536536536536537
1,30,0.2,99,0.6606606606606606
1,30,0.3,0,0.6656656656656657
1,30,0.3,42,0.6466466466466466
1,30,0.3,99,0.6646646646646647
1,30,0.4,0,0.6501501501501501
1,30,0.4,42,0.6443943943943944
1,30,0.4,99,0.6521521521521522
2,1,0.1,0,0.8078078078078078
2,1,0.1,42,0.7957957957957958
2,1,0.1,99,0.8158158158158159
2,1,0.2,0,0.8138138138138138
2,1,0.2,42,0.7932932932932933
2,1,0.2,99,0.8118118118118118
2,1,0.3,0,0.8098098098098098
2,1,0.3,42,0.7931264597931265
2,1,0.3,99,0.8051384718051384
2,1,0.4,0,0.7977977977977978
2,1,0.4,42,0.7785285285285285
2,1,0.4,99,0.7907907907907908
2,2,0.1,0,0.7667667667667668
2,2,0.1,42,0.7657657657657657
2,2,0.1,99,0.7727727727727728
2,2,0.2,0,0.7707707707707707
2,2,0.2,42,0.7597597597597597
2,2,0.2,99,0.7677677677677678
2,2,0.3,0,0.7671004337671005
2,2,0.3,42,0.745412078745412
2,2,0.3,99,0.7610944277610945
2,2,0.4,0,0.7434934934934935
2,2,0.4,42,0.742992992992993
2,2,0.4,99,0.7414914914914915
2,3,0.1,0,0.7987987987987988
2,3,0.1,42,0.7647647647647647
2,3,0.1,99,0.7807807807807807
2,3,0.2,0,0.7847847847847848
2,3,0.2,42,0.7727727727727728
2,3,0.2,99,0.7862862862862863
2,3,0.3,0,0.7824491157824491
2,3,0.3,42,0.7594260927594261
2,3,0.3,99,0.7814481147814482
2,3,0.4,0,0.758008008008008
2,3,0.4,42,0.7525025025025025
2,3,0.4,99,0.765015015015015
2,4,0.1,0,0.7807807807807807
2,4,0.1,42,0.7577577577577578
2,4,0.1,99,0.7677677677677678
2,4,0.2,0,0.7762762762762763
2,4,0.2,42,0.7652652652652653
2,4,0.2,99,0.7732732732732732
2,4,0.3,0,0.7687687687687688
2,4,0.3,42,0.7557557557557557
2,4,0.3,99,0.7754421087754421
2,4,0.4,0,0.7527527527527528
2,4,0.4,42,0.7492492492492493
2,4,0.4,99,0.7532532532532532
2,5,0.1,0,0.7737737737737738
2,5,0.1,42,0.7587587587587588
2,5,0.1,99,0.7747747747747747
2,5,0.2,0,0.7782782782782782
2,5,0.2,42,0.7587587587587588
2,5,0.2,99,0.7697697697697697
2,5,0.3,0,0.7727727727727728
2,5,0.3,42,0.7457457457457457
2,5,0.3,99,0.7684351017684351
2,5,0.4,0,0.752002002002002
2,5,0.4,42,0.741991991991992
2,5,0.4,99,0.7515015015015015
2,6,0.1,0,0.7577577577577578
2,6,0.1,42,0.7517517517517518
2,6,0.1,99,0.7577577577577578
2,6,0.2,0,0.7652652652652653
2,6,0.2,42,0.7492492492492493
2,6,0.2,99,0.7627627627627628
2,6,0.3,0,0.7597597597597597
2,6,0.3,42,0.7334000667334001
2,6,0.3,99,0.7664330997664331
2,6,0.4,0,0.73998998998999
2,6,0.4,42,0.738988988988989
2,6,0.4,99,0.7472472472472472
2,7,0.1,0,0.7467467467467468
2,7,0.1,42,0.7357357357357357
2,7,0.1,99,0.7557557557557557
2,7,0.2,0,0.7607607607607607
2,7,0.2,42,0.7412412412412412
2,7,0.2,99,0.7667667667667668
2,7,0.3,0,0.7467467467467468
2,7,0.3,42,0.736403069736403
2,7,0.3,99,0.7677677677677678
2,7,0.4,0,0.7297297297297297
2,7,0.4,42,0.7357357357357357
2,7,0.4,99,0.742992992992993
2,8,0.1,0,0.7387387387387387
2,8,0.1,42,0.7367367367367368
2,8,0.1,99,0.7357357357357357
2,8,0.2,0,0.7497497497497497
2,8,0.2,42,0.7397397397397397
2,8,0.2,99,0.7507507507507507
2,8,0.3,0,0.7430764097430764
2,8,0.3,42,0.7317317317317318
2,8,0.3,99,0.7564230897564231
2,8,0.4,0,0.7252252252252253
2,8,0.4,42,0.7262262262262262
2,8,0.4,99,0.732982982982983
2,9,0.1,0,0.7367367367367368
2,9,0.1,42,0.7267267267267268
2,9,0.1,99,0.7397397397397397
2,9,0.2,0,0.7472472472472472
2,9,0.2,42,0.7337337337337337
2,9,0.2,99,0.7497497497497497
2,9,0.3,0,0.7417417417417418
2,9,0.3,42,0.725392058725392
2,9,0.3,99,0.7470804137470805
2,9,0.4,0,0.7167167167167167
2,9,0.4,42,0.7204704704704705
2,9,0.4,99,0.7272272272272272
2,10,0.1,0,0.7397397397397397
2,10,0.1,42,0.7247247247247247
2,10,0.1,99,0.7357357357357357
2,10,0.2,0,0.7352352352352353
2,10,0.2,42,0.7272272272272272
2,10,0.2,99,0.7417417417417418
2,10,0.3,0,0.7384050717384051
2,10,0.3,42,0.7183850517183851
2,10,0.3,99,0.7377377377377378
2,10,0.4,0,0.7137137137137137
2,10,0.4,42,0.7172172172172172
2,10,0.4,99,0.7192192192192193
2,11,0.1,0,0.7297297297297297
2,11,0.1,42,0.7237237237237237
2,11,0.1,99,0.7447447447447447
2,11,0.2,0,0.7302302302302303
2,11,0.2,42,0.7267267267267268
2,11,0.2,99,0.7297297297297297
2,11,0.3,0,0.7273940607273941
2,11,0.3,42,0.7107107107107107
2,11,0.3,99,0.731398064731398
2,11,0.4,0,0.7087087087087087
2,11,0.4,42,0.7114614614614615
2,11,0.4,99,0.7157157157157157
2,12,0.1,0,0.7317317317317318
2,12,0.1,42,0.7177177177177178
2,12,0.1,99,0.7437437437437437
2,12,0.2,0,0.7247247247247247
2,12,0.2,42,0.7157157157157157
2,12,0.2,99,0.7322322322322322
2,12,0.3,0,0.719386052719386
2,12,0.3,42,0.7070403737070404
2,12,0.3,99,0.725392058725392
2,12,0.4,0,0.7062062062062062
2,12,0.4,42,0.7052052052052052
2,12,0.4,99,0.7082082082082082
2,13,0.1,0,0.7277277277277278
2,13,0.1,42,0.7127127127127127
2,13,0.1,99,0.7317317317317318
2,13,0.2,0,0.7182182182182182
2,13,0.2,42,0.7192192192192193
2,13,0.2,99,0.7207207207207207
2,13,0.3,0,0.7140473807140474
2,13,0.3,42,0.7027027027027027
2,13,0.3,99,0.719386052719386
2,13,0.4,0,0.6979479479479479
2,13,0.4,42,0.6976976976976977
2,13,0.4,99,0.7034534534534534
2,14,0.1,0,0.7157157157157157
2,14,0.1,42,0.7087087087087087
2,14,0.1,99,0.7307307307307307
2,14,0.2,0,0.7127127127127127
2,14,0.2,42,0.7082082082082082
2,14,0.2,99,0.7192192192192193
2,14,0.3,0,0.7097097097097097
2,14,0.3,42,0.6983650316983651
2,14,0.3,99,0.7130463797130464
2,14,0.4,0,0.698948948948949
2,14,0.4,42,0.6921921921921922
2,14,0.4,99,0.700950950950951
2,15,0.1,0,0.7137137137137137
2,15,0.1,42,0.7067067067067067
2,15,0.1,99,0.7247247247247247
2,15,0.2,0,0.7112112112112112
2,15,0.2,42,0.7057057057057057
2,15,0.2,99,0.7127127127127127
2,15,0.3,0,0.7097097097097097
2,15,0.3,42,0.69336002669336
2,15,0.3,99,0.7047047047047047
2,15,0.4,0,0.6934434434434434
2,15,0.4,42,0.6896896896896897
2,15,0.4,99,0.6929429429429429
2,16,0.1,0,0.7127127127127127
2,16,0.1,42,0.7027027027027027
2,16,0.1,99,0.7257257257257257
2,16,0.2,0,0.7027027027027027
2,16,0.2,42,0.6991991991991992
2,16,0.2,99,0.7052052052052052
2,16,0.3,0,0.7030363697030364
2,16,0.3,42,0.686353019686353
2,16,0.3,99,0.7057057057057057
2,16,0.4,0,0.6919419419419419
2,16,0.4,42,0.6851851851851852
2,16,0.4,99,0.6909409409409409
2,17,0.1,0,0.7027027027027027
2,17,0.1,42,0.6906906906906907
2,17,0.1,99,0.7237237237237237
2,17,0.2,0,0.7012012012012012
2,17,0.2,42,0.6916916916916916
2,17,0.2,99,0.7002002002002002
2,17,0.3,0,0.701368034701368
2,17,0.3,42,0.6840173506840174
2,17,0.3,99,0.701368034701368
2,17,0.4,0,0.6846846846846847
2,17,0.4,42,0.6824324324324325
2,17,0.4,99,0.688938938938939
2,18,0.1,0,0.7047047047047047
2,18,0.1,42,0.6896896896896897
2,18,0.1,99,0.7137137137137137
2,18,0.2,0,0.6946946946946947
2,18,0.2,42,0.6821821821821822
2,18,0.2,99,0.6941941941941941
2,18,0.3,0,0.6936936936936937
2,18,0.3,42,0.6816816816816816
2,18,0.3,99,0.6960293626960293
2,18,0.4,0,0.6796796796796797
2,18,0.4,42,0.6796796796796797
2,18,0.4,99,0.6844344344344344
2,19,0.1,0,0.6976976976976977
2,19,0.1,42,0.6796796796796797
2,19,0.1,99,0.7097097097097097
2,19,0.2,0,0.6951951951951952
2,19,0.2,42,0.6771771771771772
2,19,0.2,99,0.6891891891891891
2,19,0.3,0,0.6946946946946947
2,19,0.3,42,0.678345011678345
2,19,0.3,99,0.6970303636970303
2,19,0.4,0,0.6754254254254254
2,19,0.4,42,0.6726726726726727
2,19,0.4,99,0.6784284284284284
2,20,0.1,0,0.7027027027027027
2,20,0.1,42,0.6746746746746747
2,20,0.1,99,0.7037037037037037
2,20,0.2,0,0.6906906906906907
2,20,0.2,42,0.6831831831831832
2,20,0.2,99,0.6916916916916916
2,20,0.3,0,0.690357023690357
2,20,0.3,42,0.676343009676343
2,20,0.3,99,0.691358024691358
2,20,0.4,0,0.66991991991992
2,20,0.4,42,0.6711711711711712
2,20,0.4,99,0.6729229229229229
2,21,0.1,0,0.6956956956956957
2,21,0.1,42,0.6726726726726727
2,21,0.1,99,0.7097097097097097
2,21,0.2,0,0.6921921921921922
2,21,0.2,42,0.6771771771771772
2,21,0.2,99,0.6891891891891891
2,21,0.3,0,0.6876876876876877
2,21,0.3,42,0.668335001668335
2,21,0.3,99,0.6880213546880214
2,21,0.4,0,0.6629129129129129
2,21,0.4,42,0.6669169169169169
2,21,0.4,99,0.6706706706706707
2,22,0.1,0,0.6876876876876877
2,22,0.1,42,0.6716716716716716
2,22,0.1,99,0.7007007007007007
2,22,0.2,0,0.6891891891891891
2,22,0.2,42,0.6711711711711712
2,22,0.2,99,0.6876876876876877
2,22,0.3,0,0.6850183516850183
2,22,0.3,42,0.6656656656656657
2,22,0.3,99,0.684351017684351
2,22,0.4,0,0.6646646646646647
2,22,0.4,42,0.6701701701701702
2,22,0.4,99,0.6661661661661662
2,23,0.1,0,0.6936936936936937
2,23,0.1,42,0.6626626626626627
2,23,0.1,99,0.7077077077077077
2,23,0.2,0,0.6841841841841841
2,23,0.2,42,0.6711711711711712
2,23,0.2,99,0.6841841841841841
2,23,0.3,0,0.680347013680347
2,23,0.3,42,0.6646646646646647
2,23,0.3,99,0.6830163496830164
2,23,0.4,0,0.6599099099099099
2,23,0.4,42,0.6634134134134134
2,23,0.4,99,0.664914914914915
2,24,0.1,0,0.6876876876876877
2,24,0.1,42,0.6626626626626627
2,24,0.1,99,0.6936936936936937
2,24,0.2,0,0.6831831831831832
2,24,0.2,42,0.6746746746746747
2,24,0.2,99,0.6821821821821822
2,24,0.3,0,0.6773440106773441
2,24,0.3,42,0.6616616616616616
2,24,0.3,99,0.6826826826826827
2,24,0.4,0,0.6556556556556556
2,24,0.4,42,0.6624124124124124
2,24,0.4,99,0.6614114114114115
2,25,0.1,0,0.6846846846846847
2,25,0.1,42,0.6666666666666666
2,25,0.1,99,0.6926926926926927
2,25,0.2,0,0.6756756756756757
2,25,0.2,42,0.6691691691691691
2,25,0.2,99,0.6826826826826827
2,25,0.3,0,0.678345011678345
2,25,0.3,42,0.6589923256589924
2,25,0.3,99,0.6796796796796797
2,25,0.4,0,0.6566566566566566
2,25,0.4,42,0.6574074074074074
2,25,0.4,99,0.6579079079079079
2,26,0.1,0,0.6766766766766766
2,26,0.1,42,0.6606606606606606
2,26,0.1,99,0.6896896896896897
2,26,0.2,0,0.6716716716716716
2,26,0.2,42,0.6666666666666666
2,26,0.2,99,0.6801801801801802
2,26,0.3,0,0.671338004671338
2,26,0.3,42,0.6579913246579914
2,26,0.3,99,0.6773440106773441
2,26,0.4,0,0.6519019019019019
2,26,0.4,42,0.6574074074074074
2,26,0.4,99,0.6551551551551551
2,27,0.1,0,0.6796796796796797
2,27,0.1,42,0.6556556556556556
2,27,0.1,99,0.6856856856856857
2,27,0.2,0,0.6671671671671672
2,27,0.2,42,0.6636636636636637
2,27,0.2,99,0.6741741741741741
2,27,0.3,0,0.6696696696696697
2,27,0.3,42,0.6546546546546547
2,27,0.3,99,0.668335001668335
2,27,0.4,0,0.6531531531531531
2,27,0.4,42,0.6539039039039038
2,27,0.4,99,0.6521521521521522
2,28,0.1,0,0.6726726726726727
2,28,0.1,42,0.6586586586586587
2,28,0.1,99,0.6896896896896897
2,28,0.2,0,0.6641641641641641
2,28,0.2,42,0.6596596596596597
2,28,0.2,99,0.6686686686686687
2,28,0.3,0,0.6680013346680014
2,28,0.3,42,0.6526526526526526
2,28,0.3,99,0.6666666666666666
2,28,0.4,0,0.6476476476476476
2,28,0.4,42,0.6506506506506506
2,28,0.4,99,0.6496496496496497
2,29,0.1,0,0.6746746746746747
2,29,0.1,42,0.6516516516516516
2,29,0.1,99,0.6796796796796797
2,29,0.2,0,0.6626626626626627
2,29,0.2,42,0.6626626626626627
2,29,0.2,99,0.6676676676676677
2,29,0.3,0,0.6626626626626627
2,29,0.3,42,0.651317984651318
2,29,0.3,99,0.6656656656656657
2,29,0.4,0,0.6473973973973974
2,29,0.4,42,0.6473973973973974
2,29,0.4,99,0.6471471471471472
2,30,0.1,0,0.6736736736736737
2,30,0.1,42,0.6466466466466466
2,30,0.1,99,0.6776776776776777
2,30,0.2,0,0.6621621621621622
2,30,0.2,42,0.6596596596596597
2,30,0.2,99,0.6641641641641641
2,30,0.3,0,0.664330997664331
2,30,0.3,42,0.6479813146479814
2,30,0.3,99,0.6616616616616616
2,30,0.4,0,0.6461461461461462
2,30,0.4,42,0.6458958958958959
2,30,0.4,99,0.6493993993993994
3,1,0.1,0,0.8428428428428428
3,1,0.1,42,0.8118118118118118
3,1,0.1,99,0.8188188188188188
3,1,0.2,0,0.8333333333333334
3,1,0.2,42,0.8068068068068068
3,1,0.2,99,0.8233233233233234
3,1,0.3,0,0.8258258258258259
3,1,0.3,42,0.8044711378044711
3,1,0.3,99,0.8174841508174842
3,1,0.4,0,0.8058058058058059
3,1,0.4,42,0.795045045045045
3,1,0.4,99,0.8033033033033034
3,2,0.1,0,0.7967967967967968
3,2,0.1,42,0.7677677677677678
3,2,0.1,99,0.7857857857857858
3,2,0.2,0,0.7802802802802803
